tenant_id,properties,is_identified,created_at,updated_at,person_id_hex
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:15Z', 'shopify_updated_at': '2025-02-12T18:43:15Z', 'shopify_customer_id': 23029290893660, 'shopify_verified_email': True}",True,2025-02-12 19:18:34.060941+00:00,2025-02-12 19:18:34.746728+00:00,3273784363316d714b3436566731756333517a304374486e5a3931
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:08:39+01:00', 'shopify_updated_at': '2025-03-01T17:24:10Z', 'shopify_customer_id': 8471183491420, 'shopify_total_spent': '150.21', 'shopify_orders_count': 2, 'shopify_verified_email': True}",True,2025-02-12 19:20:12.300510+00:00,2025-03-05 15:17:23.213811+00:00,327378436f517375417050386b4d4a446c433250636768664f674a
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:42:57Z', 'shopify_updated_at': '2025-02-12T18:42:57Z', 'shopify_customer_id': 23029288862044, 'shopify_verified_email': True}",True,2025-02-12 19:18:59.380547+00:00,2025-02-12 19:19:01.162967+00:00,32737843664672473068714e664976513363574756594b39386645
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:45:47+01:00', 'shopify_updated_at': '2025-02-12T19:19:03Z', 'shopify_customer_id': 8472653300060, 'shopify_verified_email': True}",True,2025-02-12 19:19:06.144745+00:00,2025-02-12 19:19:08.499245+00:00,3273784367333430436874725035794b6967774d4e416c47754173
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:27Z', 'shopify_updated_at': '2025-02-12T18:43:27Z', 'shopify_customer_id': 23029292040540, 'shopify_verified_email': True}",True,2025-02-12 19:19:09.594586+00:00,2025-02-12 19:19:10.743773+00:00,32737843675575336b473551323130596f734c5a764e3455686e57
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:10Z', 'shopify_updated_at': '2025-02-12T18:43:11Z', 'shopify_customer_id': 23029290303836, 'shopify_verified_email': True}",True,2025-02-12 19:19:09.931543+00:00,2025-02-12 19:19:21.991724+00:00,32737843675242356d58374e324f76474a32726331626965693438
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T19:33:17+01:00', 'shopify_updated_at': '2025-02-12T20:50:57Z', 'shopify_customer_id': 8471771775324, 'shopify_verified_email': True}",True,2025-02-12 20:26:54.428426+00:00,2025-02-12 20:51:01.169509+00:00,3273784b764a7a76394a49314650794e6937727241526776586a78
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:50:30+01:00', 'shopify_updated_at': '2025-02-12T20:26:56Z', 'shopify_customer_id': 8471476732252, 'shopify_verified_email': True}",True,2025-02-12 20:26:59.161572+00:00,2025-02-12 20:27:01.656910+00:00,3273784b7673626a626363653179745055425576684b36554a4f4d
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:53:19Z', 'shopify_updated_at': '2025-02-12T18:53:19Z', 'shopify_customer_id': 23029362131292, 'shopify_verified_email': True}",True,2025-02-12 20:26:55.717090+00:00,2025-02-12 20:27:09.971843+00:00,3273784b76506b75397a726b6a4b61426779543432505949387a72
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:26Z', 'shopify_updated_at': '2025-02-12T18:43:26Z', 'shopify_customer_id': 23029291876700, 'shopify_verified_email': True}",True,2025-02-12 19:18:59.717870+00:00,2025-02-12 19:19:01.437703+00:00,32737843664163765652474339386856634158774a665576625564
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:26Z', 'shopify_updated_at': '2025-02-12T19:19:59Z', 'shopify_customer_id': 23029291942236, 'shopify_verified_email': True}",True,2025-02-12 19:19:01.933809+00:00,2025-02-12 19:35:08.248600+00:00,327378436656703374375a363235344655324e694e6439316b6138
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:34:24+01:00', 'shopify_updated_at': '2024-10-16T19:32:15+01:00', 'shopify_customer_id': 8471362339164, 'shopify_verified_email': True}",True,2025-02-12 19:19:04.844313+00:00,2025-02-12 19:19:06.112944+00:00,327378436671574a5977546b5945704936687078656b6b6e6a7170
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:29:52+01:00', 'shopify_updated_at': '2025-02-12T19:19:01Z', 'shopify_customer_id': 8472541725020, 'shopify_verified_email': True}",True,2025-02-12 19:19:04.773343+00:00,2025-02-12 19:19:05.817121+00:00,32737843667453554171653054564741506d363368513347355672
sjstarcorp,"{'shopify_tags': 'POPUP, shopify-forms-190352', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:52:27Z', 'shopify_updated_at': '2025-02-12T18:52:28Z', 'shopify_customer_id': 23029356069212, 'shopify_verified_email': True}",True,2025-02-12 20:09:43.694190+00:00,2025-02-12 20:09:45.744945+00:00,327378497067697235627233645663593064536c76734b52713659
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:29Z', 'shopify_updated_at': '2025-02-12T18:43:29Z', 'shopify_customer_id': 23029292204380, 'shopify_verified_email': True}",True,2025-02-12 19:19:14.589480+00:00,2025-02-12 19:19:15.910248+00:00,327378436836674d4433755678773345324f384e714e61654a7437
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:30Z', 'shopify_updated_at': '2025-02-12T18:43:30Z', 'shopify_customer_id': 23029292335452, 'shopify_verified_email': True}",True,2025-02-12 19:19:16.895433+00:00,2025-02-12 19:19:34.582042+00:00,3273784368484f4b4c366d4d635773477a4f7551347a52734a7566
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:30Z', 'shopify_updated_at': '2025-02-12T18:43:30Z', 'shopify_customer_id': 23029292368220, 'shopify_verified_email': True}",True,2025-02-12 19:19:17.749513+00:00,2025-02-12 19:19:18.549440+00:00,3273784368516e46616d7a6b6d4a3239434e626366793469695175
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: Welcome Sanjo', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:14:47+01:00', 'shopify_updated_at': '2024-10-16T14:56:17+01:00', 'shopify_customer_id': 8470806659420, 'shopify_verified_email': True}",True,2025-02-12 19:19:17.706632+00:00,2025-02-12 19:19:21.488227+00:00,3273784368515167625564565a63545066306a3463653147347737
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:10:17+01:00', 'shopify_updated_at': '2025-02-12T19:19:16Z', 'shopify_customer_id': 8470771204444, 'shopify_verified_email': True}",True,2025-02-12 19:19:19.525279+00:00,2025-02-12 19:19:19.874768+00:00,3273784368656b74394f675358534c6c716b676c5046784f596e61
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:30:11+01:00', 'shopify_updated_at': '2025-02-12T19:19:18Z', 'shopify_customer_id': 8470912434524, 'shopify_verified_email': True}",True,2025-02-12 19:19:21.943556+00:00,2025-02-12 19:19:23.784468+00:00,327378436879426d547666515955503543394b6968574d34507234
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:32Z', 'shopify_updated_at': '2025-02-12T18:43:32Z', 'shopify_customer_id': 23029292630364, 'shopify_verified_email': True}",True,2025-02-12 19:19:48.596947+00:00,2025-02-12 19:19:49.903519+00:00,327378436c4e614870526f766b4730464451686e596d7a39796e72
sjstarcorp,"{'shopify_tags': 'POPUP, shopify-forms-190352', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:52:28Z', 'shopify_updated_at': '2025-02-12T20:09:45Z', 'shopify_customer_id': 23029356200284, 'shopify_verified_email': True}",True,2025-02-12 20:09:48.350471+00:00,2025-02-12 20:09:50.922865+00:00,32737849714d4d3956764d594b594249526f346873416e666e3775
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:32Z', 'shopify_updated_at': '2025-02-12T18:43:33Z', 'shopify_customer_id': 23029292663132, 'shopify_verified_email': True}",True,2025-02-12 19:19:50.039276+00:00,2025-02-12 19:19:59.159700+00:00,327378436c636269534543706c4943776855756341623046797865
sjstarcorp,"{'shopify_tags': 'Nav Bar, shopify-forms-199479', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:33Z', 'shopify_updated_at': '2025-02-12T19:20:47Z', 'shopify_customer_id': 23029292695900, 'shopify_verified_email': True}",True,2025-02-12 19:19:50.808404+00:00,2025-02-12 19:31:05.391973+00:00,327378436c59646d38507659413839413833773261624646723677
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'GBP', 'shopify_created_at': '2025-02-28T12:00:03Z', 'shopify_updated_at': '2025-03-02T18:38:19Z', 'shopify_customer_id': 23059038142812, 'shopify_total_spent': '0.00', 'shopify_orders_count': 0, 'shopify_verified_email': True}",True,2025-03-02 18:38:14.709848+00:00,2025-03-06 13:11:25.559223+00:00,32746c78766a7846363044614779524e356d386671474f6f4c4f34
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:33Z', 'shopify_updated_at': '2025-02-12T18:43:33Z', 'shopify_customer_id': 23029292728668, 'shopify_verified_email': True}",True,2025-02-12 19:19:54.927454+00:00,2025-02-12 19:19:56.276550+00:00,327378436d366e506d4c47314972656e754d7751624e4579525236
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:55:50+01:00', 'shopify_updated_at': '2025-02-12T19:19:52Z', 'shopify_customer_id': 8471514808668, 'shopify_verified_email': True}",True,2025-02-12 19:19:54.863556+00:00,2025-02-12 19:19:57.944184+00:00,327378436d38476669524659477a6173574271554744796f305738
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: Welcome Sanjo', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:45:57+01:00', 'shopify_updated_at': '2025-02-12T19:19:55Z', 'shopify_customer_id': 8471023092060, 'shopify_verified_email': True}",True,2025-02-12 19:19:58.549240+00:00,2025-02-12 19:19:58.979739+00:00,327378436d645a3538626d655066774c5857714f4e544e70593565
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:36Z', 'shopify_updated_at': '2025-02-12T18:43:36Z', 'shopify_customer_id': 23029293154652, 'shopify_verified_email': True}",True,2025-02-12 19:20:00.173629+00:00,2025-02-12 19:20:03.329262+00:00,327378436d714b527856767067783061544877664d5a4a4c524175
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:36Z', 'shopify_updated_at': '2025-02-12T18:43:36Z', 'shopify_customer_id': 23029293187420, 'shopify_verified_email': True}",True,2025-02-12 19:20:00.470003+00:00,2025-02-12 19:20:03.789273+00:00,327378436d7334744c4465526f4935464b54464f43765a6264494c
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: Welcome Sanjo', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:09:29+01:00', 'shopify_updated_at': '2025-02-12T19:19:58Z', 'shopify_customer_id': 8471187226972, 'shopify_verified_email': True}",True,2025-02-12 19:20:03.102143+00:00,2025-02-12 19:20:03.657066+00:00,327378436e485072544c565559337a4a694a7875736a5433346853
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:42:34Z', 'shopify_updated_at': '2025-02-12T19:21:00Z', 'shopify_customer_id': 23029286043996, 'shopify_verified_email': True}",True,2025-02-12 19:20:03.041102+00:00,2025-02-12 19:21:10.206913+00:00,327378436e46754e6b647537456153536541445348743859653547
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: BF - LEADS, ES Popup Name: Welcome Sanjo, Wrote Judge.me email review', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:07:16+01:00', 'shopify_updated_at': '2025-02-12T19:21:41Z', 'shopify_customer_id': 8472384700764, 'shopify_verified_email': True}",True,2025-02-12 19:21:44.560063+00:00,2025-02-12 19:21:46.872410+00:00,327378437a79666434614630693758316f54766141506e6e324666
sjstarcorp,"{'shopify_tags': 'Inbox online store chat', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:49:36+01:00', 'shopify_updated_at': '2025-02-12T20:10:08Z', 'shopify_customer_id': 8472680989020, 'shopify_verified_email': True}",True,2025-02-12 20:10:11.601194+00:00,2025-02-12 20:10:12.356763+00:00,3273784974456c6261536b3247453079513262493250504f573537
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:31:46+01:00', 'shopify_updated_at': '2024-10-16T15:03:40+01:00', 'shopify_customer_id': 8472555290972, 'shopify_verified_email': True}",True,2025-02-12 19:21:50.590377+00:00,2025-02-12 19:21:51.310776+00:00,327378443067346b7a6e39446b66704a4e4b69577a676834516b6f
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-16T11:21:11+01:00', 'shopify_updated_at': '2025-02-12T19:24:15Z', 'shopify_customer_id': 8476358639964, 'shopify_verified_email': True}",True,2025-02-12 19:21:45.563846+00:00,2025-02-12 19:24:20.188533+00:00,3273784430354361784735744c7a44637230703437737a6d647655
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:46Z', 'shopify_updated_at': '2025-02-12T18:43:46Z', 'shopify_customer_id': 23029294334300, 'shopify_verified_email': True}",True,2025-02-12 19:21:41.431474+00:00,2025-02-12 19:21:50.529824+00:00,327378437a56664178594569424d4d786f43763742744230533071
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: Welcome Sanjo', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:29:51+01:00', 'shopify_updated_at': '2025-02-12T19:21:45Z', 'shopify_customer_id': 8470910107996, 'shopify_verified_email': True}",True,2025-02-12 19:21:48.234623+00:00,2025-02-12 19:21:49.785998+00:00,32737844304e68446d6b5a346a695a4c536b5044445a7855426f36
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:46Z', 'shopify_updated_at': '2025-02-12T18:43:46Z', 'shopify_customer_id': 23029294367068, 'shopify_verified_email': True}",True,2025-02-12 19:21:48.629161+00:00,2025-02-12 19:21:49.663579+00:00,327378443053313444714b7650636b3471344a6f7978664d497965
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:47Z', 'shopify_updated_at': '2025-02-12T18:43:47Z', 'shopify_customer_id': 23029294498140, 'shopify_verified_email': True}",True,2025-02-12 19:21:54.621451+00:00,2025-02-12 19:21:55.297863+00:00,3273784431467837767141475931706c564654356b6961484a464e
sjstarcorp,"{'shopify_tags': 'Inbox online store chat', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:18:49+01:00', 'shopify_updated_at': '2025-02-12T19:22:39Z', 'shopify_customer_id': 8472047845724, 'shopify_verified_email': True}",True,2025-02-12 19:21:42.505597+00:00,2025-02-12 19:59:43.164065+00:00,327378437a6976417457745234676367736b7531714e6133315878
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T20:08:55Z', 'shopify_updated_at': '2025-02-12T20:10:09Z', 'shopify_customer_id': 23029497921884, 'shopify_total_spent': '0.00', 'shopify_orders_count': 0, 'shopify_verified_email': True}",True,2025-02-12 20:10:09.662659+00:00,2025-02-14 14:44:04.296593+00:00,327378497432575272306d535061486a67754d776e4e6333446d68
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: Welcome Sanjo, Wheelio App', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:06:36+01:00', 'shopify_updated_at': '2024-10-16T17:34:03+01:00', 'shopify_customer_id': 8471168811356, 'shopify_verified_email': True}",True,2025-02-12 20:27:14.361478+00:00,2025-02-12 20:27:15.956001+00:00,3273784b786f45334e4e344f4e4b594f4b45705753645163676653
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T20:19:23Z', 'shopify_updated_at': '2025-02-12T20:19:23Z', 'shopify_customer_id': 23029518762332, 'shopify_verified_email': True}",True,2025-02-12 20:27:16.672942+00:00,2025-02-12 20:27:17.192474+00:00,3273784b7933446f474b3264367548677834326c636b3957455466
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:07:05+01:00', 'shopify_updated_at': '2025-02-12T19:21:52Z', 'shopify_customer_id': 8472383553884, 'shopify_verified_email': True}",True,2025-02-12 19:21:55.627065+00:00,2025-02-12 19:22:00.159050+00:00,327378443148476830367a31677a5a686d426e7447677861336336
sjstarcorp,"{'shopify_tags': 'Inbox online store chat', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:07:31+01:00', 'shopify_updated_at': '2025-02-12T19:22:53Z', 'shopify_customer_id': 8472386339164, 'shopify_verified_email': True}",True,2025-02-12 19:21:57.299027+00:00,2025-02-12 20:34:31.987573+00:00,3273784431584d6c68584230466f4b304e536b706958774467586d
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:52:32Z', 'shopify_updated_at': '2025-02-12T18:52:32Z', 'shopify_customer_id': 23029356626268, 'shopify_verified_email': True}",True,2025-02-12 20:10:11.773291+00:00,2025-02-12 20:10:14.703290+00:00,3273784974474f697a377a46706e37526a4f7954764f6f58554b37
sjstarcorp,"{'shopify_tags': 'POPUP, shopify-forms-190352', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:47Z', 'shopify_updated_at': '2025-02-12T18:43:49Z', 'shopify_customer_id': 23029294530908, 'shopify_verified_email': True}",True,2025-02-12 19:21:59.984689+00:00,2025-02-12 19:22:01.771401+00:00,32737844316d6c62616c4e4c4655514a5834614731686736356876
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:37:55+01:00', 'shopify_updated_at': '2025-02-12T19:21:57Z', 'shopify_customer_id': 8470966894940, 'shopify_verified_email': True}",True,2025-02-12 19:22:00.651146+00:00,2025-02-12 19:22:02.095799+00:00,3273784431784e4d7a494579613066514364714259754f65354f55
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:22:46+01:00', 'shopify_updated_at': '2024-10-16T20:29:43+01:00', 'shopify_customer_id': 8471281795420, 'shopify_verified_email': True}",True,2025-02-12 19:21:59.424398+00:00,2025-02-12 19:22:01.068565+00:00,32737844316e745937745a33505a773766514579354b584d703239
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:24:47+01:00', 'shopify_updated_at': '2025-02-12T19:22:59Z', 'shopify_customer_id': 8472089002332, 'shopify_verified_email': True}",True,2025-02-12 19:22:02.484165+00:00,2025-02-12 20:33:37.999122+00:00,32737844324250326f4d78527978546c443450393544485a564b71
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T19:10:16+01:00', 'shopify_updated_at': '2025-02-12T19:22:02Z', 'shopify_customer_id': 8471611244892, 'shopify_verified_email': True}",True,2025-02-12 19:22:05.635121+00:00,2025-02-12 19:22:06.293614+00:00,327378443262684757703739335938574863387845477532567736
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:45:08+01:00', 'shopify_updated_at': '2024-10-16T16:32:57+01:00', 'shopify_customer_id': 8471017521500, 'shopify_verified_email': True}",True,2025-02-12 20:09:11.226560+00:00,2025-02-12 20:09:14.027743+00:00,327378496c6a793879735452734d4e61453064766774314d353966
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:16:49+01:00', 'shopify_updated_at': '2025-02-12T20:09:09Z', 'shopify_customer_id': 8472033362268, 'shopify_verified_email': True}",True,2025-02-12 20:09:13.869227+00:00,2025-02-12 20:09:14.104522+00:00,327378496c773869686642504f535a4f4f75626c55494e634f7a39
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:42:27Z', 'shopify_updated_at': '2025-02-12T19:15:44Z', 'shopify_customer_id': 23029284733276, 'shopify_verified_email': True}",True,2025-02-12 19:15:47.291674+00:00,2025-02-12 19:15:48.146335+00:00,3273784348314a4e41767645486c667a625a5874454666786d426f
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:36:10+01:00', 'shopify_updated_at': '2025-02-12T19:15:45Z', 'shopify_customer_id': 8472168563036, 'shopify_verified_email': True}",True,2025-02-12 19:15:48.377151+00:00,2025-02-12 19:15:49.933720+00:00,3273784348434b3035644e72734d70487943676336326d59494c49
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:20:02+01:00', 'shopify_updated_at': '2025-02-12T18:37:51Z', 'shopify_customer_id': 8470843556188, 'shopify_verified_email': True}",True,2025-02-12 19:15:50.679361+00:00,2025-02-12 19:15:53.326705+00:00,327378434852666f66595231777a69344f4d584d6b4f427379556d
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:22:38+01:00', 'shopify_updated_at': '2025-02-12T20:09:10Z', 'shopify_customer_id': 8470854861148, 'shopify_verified_email': True}",True,2025-02-12 20:09:13.372450+00:00,2025-02-12 20:09:15.375690+00:00,327378496c7a4e7a37796d54346964783136373775586a36373835
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:42:27Z', 'shopify_updated_at': '2025-02-12T18:42:27Z', 'shopify_customer_id': 23029284798812, 'shopify_verified_email': True}",True,2025-02-12 19:15:53.478775+00:00,2025-02-12 19:15:55.032503+00:00,3273784348716d376f676f4b51393259456c6e4d5a644446465a4f
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:52:21Z', 'shopify_updated_at': '2025-02-12T18:52:21Z', 'shopify_customer_id': 23029355413852, 'shopify_verified_email': True}",True,2025-02-12 20:09:15.274715+00:00,2025-02-12 20:09:17.131717+00:00,327378496d4636444d756d7839414c54453369394e37416c52456a
sjstarcorp,"{'shopify_tags': 'Nav Bar, shopify-forms-199479', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:41:09Z', 'shopify_updated_at': '2025-02-12T18:41:11Z', 'shopify_customer_id': 23029275492700, 'shopify_verified_email': True}",True,2025-02-12 19:17:08.996778+00:00,2025-02-12 19:17:10.951696+00:00,327378435248365750526176766e554663624f766635556f644a62
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:20:19+01:00', 'shopify_updated_at': '2025-02-12T18:38:16Z', 'shopify_customer_id': 8470844932444, 'shopify_verified_email': True}",True,2025-02-12 19:17:14.365033+00:00,2025-02-12 19:18:08.895065+00:00,327378435331754a69677767346d564566677a784c67624f755742
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:42:48Z', 'shopify_updated_at': '2025-02-12T19:17:10Z', 'shopify_customer_id': 23029287944540, 'shopify_verified_email': True}",True,2025-02-12 19:17:13.976948+00:00,2025-02-12 19:18:10.038127+00:00,32737843527031676e61626b757132326368376768794b756b7678
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:42:49Z', 'shopify_updated_at': '2025-02-12T18:42:49Z', 'shopify_customer_id': 23029288042844, 'shopify_verified_email': True}",True,2025-02-12 19:17:14.091598+00:00,2025-02-12 19:17:15.369553+00:00,32737843533041716356305063383257645a716934763847766e74
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:42:50Z', 'shopify_updated_at': '2025-02-12T18:42:50Z', 'shopify_customer_id': 23029288108380, 'shopify_verified_email': True}",True,2025-02-12 19:17:18.996694+00:00,2025-02-12 19:17:21.492223+00:00,327378435358316b58777036417443377639586c7a67453550646b
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:25:46+01:00', 'shopify_updated_at': '2025-02-12T19:51:18Z', 'shopify_customer_id': 8472096407900, 'shopify_verified_email': True}",True,2025-02-12 19:17:14.914029+00:00,2025-02-12 19:51:23.238130+00:00,32737843527a566f7945564b4534785437726a4975396863316468
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:42:49Z', 'shopify_updated_at': '2025-02-12T19:17:15Z', 'shopify_customer_id': 23029288010076, 'shopify_verified_email': True}",True,2025-02-12 19:17:18.587570+00:00,2025-02-12 19:17:28.019264+00:00,32737843535a417236614b5944544e725a594f4c77665172465a41
sjstarcorp,"{'shopify_tags': 'POPUP, shopify-forms-190352', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:20:18+01:00', 'shopify_updated_at': '2025-02-12T18:38:17Z', 'shopify_customer_id': 8470844899676, 'shopify_verified_email': True}",True,2025-02-12 19:17:19.476683+00:00,2025-02-12 19:17:20.191284+00:00,32737843535a6733555a694c55587a3378735a4c72503959515274
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:54:38+01:00', 'shopify_updated_at': '2025-02-12T19:17:16Z', 'shopify_customer_id': 8471506190684, 'shopify_verified_email': True}",True,2025-02-12 19:17:19.882422+00:00,2025-02-12 19:17:21.010250+00:00,3273784353667858346379586458503575694d725279665a307177
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:42:51Z', 'shopify_updated_at': '2025-02-12T19:17:21Z', 'shopify_customer_id': 23029288239452, 'shopify_verified_email': True}",True,2025-02-12 19:17:24.406197+00:00,2025-02-12 19:17:26.207110+00:00,32737843544a6c4142765876496b62386e7542524732556b483744
