person_id_hex,is_identified,days_since_creation,days_since_last_update,shopify_state,shopify_currency,shopify_verified_email,shopify_account_age_days,city,country_iso,in_eu,timezone,days_since_last_session
3273784168616876357032527833634b5944553259626f41454949,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841686773595479307261557850536245776c676366514972,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737841686d6b7a3741794551346c7a34544a724f346f73347768,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378494d56515a38507456544c716159347449394c7451326531,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784b717566346c536659637373333676754d4848616341586c,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378494d597779596a733869725037314a376551793149355864,1,49,41,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378494d4b4a6a46425a52635672664b49464d5576714c536e53,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416876366c6b324a424c79486d4338316f3963786b31774f,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378494d5376524f50714154304949624b4977307a54586c305a,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841694746566a5846414a555971524a7a4775756d517a4a58,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841694163693832687063354f3337304678517a68704b6939,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416962775664484c4d667779353862694761566d66346f56,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841696949547164683531614f61666873344e514c62574543,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737841733047474c4f76544a4f34306e5a6f536774784e685155,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841734f696c7878426e564a6a5477357255645678556b3850,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784173524148647846345552473151716a717a676650676f57,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378417367356c6764727549536f7a6271396252374b39556c64,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378417441306a6849454f627a467a3954374f6d506f49616675,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737841744955596c646c4733307a4c596a6e6d6b6a3941586552,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841744133646957456c49464338476a6942354d71495a6366,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378494f386b4159417650347a564155644f534b4a4277766651,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841746477507430494a596a6e706856725a49557632307667,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378417474796c48657a58564e53706e314b4d79335547576d50,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784174724b48306a3146754d4a6e705363684965716d634c61,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737841746d6c757930676152737a425a396866666d42746e4f68,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378417541464e614d6c414f4c454b73554e377751687a716979,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737841754d6178626b4b695969563873776238364a384a6e664d,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841766e31377876485842704d4e4c314e7243386f49695535,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784175556d346665687347744e703747654870657441675455,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784178705337696364706968635a7475694f4557766d4c324f,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841786b677270376d31486b78633973633854535a4b72794c,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784950364f6a4e4e75485159736f596869325964675979634b,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378417a713654514a64724147746c4a7354783459476c347645,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841787a447764516b516e4d54455630515361526461425463,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378417953306e686c446d686a38785931533655454359305049,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378417953724341526d78744e4152706a38656e626e75357334,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841795942377857524447455768436c416f333530726f796d,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784172364f65366e5464656f364c6657425378703971476c56,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784179696d374b397659587255346a6e3032454f4569374d4d,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784179794b6b697342575565773664426c7a7767387a555a31,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378417a3963697266544762326f4e436f49616d31366e526b5a,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378417a484d6a6b70766649614647364b485064304b6e354d73,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378417a635465755334414c376573426b6c724e6662356d516e,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737849506132306f71774a6d4a5450594d46547a41794c593335,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378423275706f4f626854697261514e355a76326a366c565779,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378423347524e71353766777a6c49675451377a7a5442715731,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378494f573849346f67363537596875316458724a436d767562,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842335152646c76585250677063397944674f64464f383230,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784233635a4d7a464a45587479596d414346535a643575327a,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842334c357343643863514e5339434f35544e644656644455,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842343449304c673374787a5069784e493474767a62696d65,1,49,0,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842344a4f6361516d6e54546a355731417236384c4e565969,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784234374435636d424d56314e424375746d69346b5a576131,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378423443515959376b666831514658764456305777414a5858,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378423459336b6d6d6e377a5737584570706750345833314a55,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737849506762626e385154317949726a505a544d365a764c506f,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842346d6c434a69575265756a453035354d6641795843384e,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842346f5749503275414d42785037794b30627532634a5632,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784234727864694862643569464b7749763754764846444946,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378495072343733537377594d4d5a366a474242585038584f4f,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842354f30787a4e4369536e764e4974786375376455383176,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842354a4942527845555956546a37624c42786f314a6b3453,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378423557776c5a394865537a425363434a54686b7238744178,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378423963526e5069513738516e6c4432626b4955576a524a4c,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737849514f3748365435313068504877634949466c7978313746,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784239696d693669714c4876694f4d77354d3577314f557953,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784239684b5530506f6f6b45666a4a374f446d7674735a7430,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842396e484373786d7355736874434c6b75616355654e4362,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842414647796d3651335a69625770713979646b396d577677,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32757272424f476161536776626b62346f5251733847473542396e,0,7,7,Unknown,Unknown,0,0,Unknown,US,0,America/Los_Angeles,7
32737842414453786d6a567a3077446a77594c616978356d76624d,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424158384a4b5567505a7449346f456a614c685a70675354,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378424153394434346b786932446f6f753851736f77534b6435,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378495156375630596e317a715855565038464a553066725a62,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424171594e35456b6259674f70634568624f415872427963,1,49,49,disabled,EUR,1,170,Unknown,Unknown,0,Unknown,9999
3273784242304a754e72734d73436a51457675477a334f6f586a55,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784243486966394a553558637734424c714d63306c46746e41,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784951666e656d31544a30757a5241413655734d494a364632,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784952303475514f446552715534557834375874425a58716d,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784242386a573277356d73534e4c37395163744d3158745266,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378424436626b79496c6d4168453341304a516f4f70597a3161,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842426e647969697845414a484e6249306233484e55533770,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424330596749696e56704552336154306559367065665044,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378424353354c5633504f6c46636355696a376d794133343151,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424338344f5371437453645a6a39694f6e764e3654536175,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784242614469493635565361374f7a474b725a61656a594f4e,1,49,38,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378424348374e3264524f47586c4155776f58466549426c716e,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737849517a633055715350666e65526c66716251554a34704172,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842436e43454f4863505a52695675556153576c756c373944,1,49,44,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842437047355665706f6e5a35724e3835313537554362334c,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842443656776a6a657170364a6a5543797557336941613041,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784b71794432416e684f6a496f7a3639686f6b633577624965,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784244574464493979525950523071536e77736e6f6f526f5a,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784244556e56593242354b614d37477971755064505a656575,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784b72646c5953684863515848494e754b5145367871707959,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842446f5475433863616a67564d5663754d4a4f7645484259,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842446663416f4f49377a5a52694b4358594c5338714e5877,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424243307133686650516f6e3149345639577538656a514d,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378424543576769446a673445307863684a7678544268396844,1,49,49,disabled,EUR,1,170,Unknown,Unknown,0,Unknown,9999
32737842454d556567365447576e6269664b3676356b4a36356867,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378424571756433666e364561766279364d4976374a61796734,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424538486847725a67426348667a325573655a387868326e,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842457344376b4f376366763770504e42666a4b6a4937474b,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842457a314369333766553565695563556b6c4b4a4a386b57,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842455a654b57695a30344c355357626c6a7531566b463954,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378495234433434374864444144314870737a346d423657307a,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737849524d454144634a67484f68495a744b683961424465397a,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784246616f495a696a4a705571434f5235665570464973384f,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842465639635236625776535442654f51674b33755330394b,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378495330536d4167304234425a5636644c666e694b74614d4e,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424663676f53473176357231386b394f744c72707649744a,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784247416c7056696c647443787a367665494634464f477339,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424733666c3236384f6e7358744a78316f4f6c5743453637,1,49,21,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842473568593477464d734c3657515a677a79633654753254,1,49,45,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378424743693557634f5677644164634c62574465634c467441,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424768546f37346b4333715a6b3433427773346e5a413332,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842476e305932316536733673396442657278756765787557,1,49,49,disabled,EUR,1,168,Unknown,Unknown,0,Unknown,9999
32737842477353543673487a6175584d3952745854767245725a77,1,49,35,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842484c7171476938386579313946324962315348426f6859,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784248786a326a546b396f506b467142776f7a334b62654c38,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842484e42666c4166475a395758584f36484d395258784632,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842484c38594c485a5a7563626642643076525a4d6d4c3248,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378424779556b70734b6945764f6d764a716e434c4656524c4a,1,49,39,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424f33623034487076485a396a376a56444f524d37314f41,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424c6a327358307150666e6b4842544378724f696d4c7841,1,49,49,disabled,EUR,1,168,Unknown,Unknown,0,Unknown,9999
327378424c6479734b51386c58766d357a756e5272494556333832,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378424c7249357958426746743655647165476c655277314948,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378494b4f535048586e42747378626b34426c6b544c6956704e,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378415877563047376e6f594b5936754a76346646387a5a304a,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
32737841597a72676e375a4b696d424c41674b5a5563626372414c,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
327378415956787841634a616b466a435443635437416b714c7671,1,49,49,disabled,EUR,1,170,Unknown,Unknown,0,,9999
327378415947414d6e67796f6336665347424e337356416e716258,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
3273784158693431316b5470736b70527859457361795745783557,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
327378415967686e76304a3251453177756d6a456f584a354c4173,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
327378415a31496a31634b34494f697634456c4265467a416f6d36,1,49,0,disabled,EUR,1,169,Unknown,Unknown,0,,9999
3273784b71665839534a6f6735596c4f3750653030734932625772,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378494c38516f3376737a5a553777313934643447704d535971,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378494c375255566c7272564930514f51353345417930576847,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378415a494630354e6d546c307265796a4c6d525971716e544b,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
327378415a514875707635774d69626b797773505848537341426f,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
327378415a6c4d364e6e6e713233626e30463935676a564438414e,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
327378494c464273546955765a7335497541347773645549766a4f,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737841614333704b46484557564432747047586e6a5645655265,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
3273784161434179646d5a374764624e467942696272364678767a,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,,9999
32737841696c3557386d786e7a66437537344b48714b515464634f,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842514b4a42686451474d395248734e41573469647a545a6b,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378425167676b4972477a4c3952354e347251536f5674313936,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842516d75474b4f4953436863487536644837496e68736a35,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784251746a556268654633704979414a49336a707a79703439,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842524649374b3054385465387a4258593867597371696471,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784251797a69505574314a4b436b667775544b446e466a4179,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842524d6b7067695045424445656230415779614756787265,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378425251616541356c327339534c6f6b376a396f5662544e31,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784253306166756170764c6b4d336c35363946394f49754447,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378495557617a4f517a6c5a4867336e7a376e4d65383551556c,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784253366f54426c784a627849613178345a6974646a534e4d,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842533457714e3667656771355261384d717449644b434d79,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378495578393278307257356849456544747a37384a31794d53,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737849556a7655307a7648657357334b4e7176546565364c725a,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737849563643746c7957376c7030634b68334259496272533850,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378495647644330724a72314463386a5933726f645764776470,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842536d545a393661654e4b64694d4a4a573766506d6e6e35,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737842536c634e61637432786253783436686d6b3632596a7333,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842536e746c504f614b74515841614841596f534c72734c65,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842545846466a515747746267514e684b586a4e3557336372,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784254766543566b53705755764653626731746d44486d6c42,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378425454713249436f5a706a4e6970334332724c624a4e5457,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842544b674955305256305930344f553036774f7062347972,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
3273784259436b426a5937436d57745762577538446e69414f5355,1,49,49,disabled,EUR,1,168,Unknown,Unknown,0,Unknown,9999
3273784259485162526346573044786d5a755274586d6f614a5544,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842595952535375674f33714e44713550386a584a4d707574,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784259645678714354784b69764f4b64416c34644632385146,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378425973787a64424657785a356344764f4956464176614148,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842597a4e3970385a655464746d6544367161333975707a49,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378425a625535545276556c3431304b6631595542616a39564a,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378425a4651734d384f48476f5157454532747a707250306a63,1,49,49,disabled,EUR,1,168,Unknown,Unknown,0,Unknown,9999
327378426239384e774c67655476634f754c4f5a5859466c755059,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378425a62686243683072397330626f6f6c38544d784d737676,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784956685a59434d5542314350627a6f4a517859525746364c,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784957394d57374b51386d7a6a7268616e73325a456450396d,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378425a756c445174794f79725a356e57667758585434497255,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378425a6e3269647168696250664a63764156376c6641686c48,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378495739765a59713148544747365a6a4f676a5447586c3161,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842614b39676b48485446597047536636744b73474f6e5752,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737849584c4c526b375154336c673041496d7935737832497752,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378426153735a4d686c5566786f44544d6e58634c42466e664c,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784b734954597936554467345955794d595970507446477541,1,49,34,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32737842615a516d43654a4642354b437342667758554a724d4435,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784b7345414e76474b43794c747175674135734b4d58657531,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
3273784b7348426c514c6c455064336c767247675157704f634b45,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737849584471534765515a52546a3542564251774d4659507a77,1,49,15,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
32737849584c4f564c7747467766664c6d47714a73783061387667,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416a455a4f74724d5546634c6b3654476e4f5338325a514f,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
32754a76566b6a696d616b7347637532446571373365476870514a,1,19,15,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378416a484f344838774d59746c646a37564530773138504a71,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416a6249374a6977634f5549455763514c65457a69627a41,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378416a6969746e736441794d577838306b654a4e5a4132416d,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378416b314b62477a73325465696f67633148673736656c5962,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378494e467a426969434676634c575948315657374a47524657,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378494e333474736655714132506e68653935636d563566655a,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378494e383637714243367831384832423979633436424b6b77,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378416a79477272344247486d616e716446544465677a446551,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378416b4d556470584b6d464647424d55505a77656a5a626253,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416c7674324f624473326938554341753752385758545974,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416c756a4a7367464637666d5a4e79764c5851496235446d,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416b7a47754461784c567969706c5250397646717934525a,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416c44417444385a524d64317834684e43354d434c476f75,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416c434877416e6670756e396f4a47657544476679655856,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416c6d315142514f4c717644764c76365433444150567067,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416b54566263704552443471394f6b714a4c376c51446339,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416d51457a6f6f764853796d4e4d43573341795757585837,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378416d6757324168354f686c626a54444c5075566b464e4c69,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416b626549527032644a7648783731335746384f74353535,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416b65724263415a356c46486d3541734c51794d4f494d37,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378494e52307a5a74344c646c50734159534a50594465766755,1,49,49,disabled,EUR,1,169,Unknown,Unknown,0,Unknown,9999
327378416c56525677584c5a55505674496a303752376774364962,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416c72565833317831563971325178753657394f31684b74,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416d433354475777543466686b4a4f5843594b4546574957,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416e4858717955376546316168774a73426e435033303165,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416e74747a69396e34743439353433544d4744754f763231,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416d78766e4a4174766473703163755349325a595a4c7068,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
327378416e35664e6b6b5772416a58375472396e744e6434784137,1,49,49,disabled,EUR,1,49,Unknown,Unknown,0,Unknown,9999
