product_id,n_interactions,n_unique_persons,first_interaction_date,last_interaction_date,n_checkout_item,n_ordered_item,n_product_shared,n_product_viewed,n_product_wishlisted,n_variant_meta_added,avg_price_viewed,avg_price_checkout,total_quantity_ordered,total_value_ordered,avg_price_ordered_weighted,days_since_last_interaction,days_since_first_interaction
8987168244053,1,1,2025-03-24 14:57:39.707677+00:00,2025-03-24 14:57:39.707677+00:00,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,14,14
8988295725397,64,39,2025-01-09 19:46:40.803432+00:00,2025-03-24 14:49:27.288578+00:00,7,5,0,45,5,2,13.606871552432226,13.549509276687283,5.0,67.70113968008458,13.540227936016915,14,87
8988312666453,20,8,2025-01-12 22:42:05.724958+00:00,2025-03-09 23:53:31.692721+00:00,7,5,0,6,2,0,10.34179606051022,10.39846060769024,5.0,51.95668859169282,10.391337718338564,28,84
8988326199637,32,23,2025-01-13 23:19:34.917520+00:00,2025-03-24 14:49:34.288606+00:00,0,0,0,27,4,1,34.693080731820935,0.0,0.0,0.0,0.0,14,83
8993616200021,3,1,2025-01-17 16:02:39+00:00,2025-01-19 23:45:47+00:00,0,3,0,0,0,0,0.0,0.0,3.0,192.6412076556178,64.21373588520594,77,79
8994186068309,449,89,2025-01-07 16:44:33+00:00,2025-04-06 14:07:28+00:00,174,183,0,77,11,4,27.605348951666123,27.81503266169296,183.0,5010.442908561293,27.379469445690123,1,89
8994201272661,349,72,2025-01-08 08:14:29.780062+00:00,2025-04-06 16:55:19+00:00,128,139,1,65,10,6,27.456828356171016,27.331451215181783,139.0,3774.2119750548445,27.152604137085213,0,89
8994332246357,249,59,2025-01-08 08:13:58.779970+00:00,2025-04-06 13:06:32.512368+00:00,88,81,0,66,13,1,27.58820513051852,27.28554114469571,81.0,2194.8855776309315,27.097352810258414,1,89
8994363703637,258,35,2025-01-13 15:06:57.182437+00:00,2025-04-05 14:40:52+00:00,148,63,0,37,9,1,27.844191540047184,27.46816770710345,63.0,1722.0634713750323,27.334340815476704,2,83
8994380054869,161,38,2025-01-08 17:09:32+00:00,2025-04-06 13:06:28.512356+00:00,55,49,0,47,10,0,27.85087802105786,26.9676405517826,49.0,1320.601118581726,26.951043236361755,1,88
8994389721429,693,214,2025-01-07 15:23:13.898425+00:00,2025-04-06 01:07:03.474977+00:00,255,123,0,252,35,28,34.55872900919935,137.64419883260132,123.0,4208.468141353259,34.21518814108341,1,89
9031629898069,282,81,2025-01-08 15:49:38+00:00,2025-04-07 10:28:00.002857+00:00,140,31,0,86,15,10,28.99207822097235,98.87092954600855,31.0,897.5128816985786,28.95202844188963,0,88
9087349129557,861,122,2025-01-07 21:27:37.164397+00:00,2025-04-07 10:27:03.825245+00:00,467,248,0,118,17,11,27.626227532028,35.390939891431984,248.0,6799.129412027739,27.41584440333766,0,89
9087355093333,546,108,2025-01-07 17:38:04+00:00,2025-04-07 10:26:59.825132+00:00,211,167,0,147,17,4,27.755320163087223,27.08209783831209,167.0,4519.07083097149,27.06030437707479,0,89
9090384003413,121,43,2025-01-07 21:27:43.559168+00:00,2025-03-10 13:37:30.915485+00:00,14,50,0,46,8,3,27.470061343135892,26.647392461195615,50.0,1337.7723098677695,26.75544619735539,28,89
9090412708181,23,16,2025-01-07 15:23:55.989124+00:00,2025-03-16 15:52:24.413912+00:00,0,0,0,22,1,0,30.78519002919396,0.0,0.0,0.0,0.0,21,89
9108159627605,126,43,2025-01-11 21:29:58.210378+00:00,2025-04-06 01:07:20.993823+00:00,26,13,0,67,15,5,15.925242858707254,16.318213442294027,13.0,208.76231596490715,16.058639689608242,1,85
9108164477269,18,6,2025-01-17 10:23:47.153445+00:00,2025-03-09 23:53:07.764333+00:00,0,0,0,15,3,0,23.346189742954216,0.0,0.0,0.0,0.0,28,80
9140070744405,2,1,2025-01-17 16:02:38+00:00,2025-01-19 19:11:30+00:00,0,2,0,0,0,0,0.0,0.0,2.0,109.43768451679514,54.71884225839757,77,79
9177481707861,9,7,2025-01-12 18:08:57.753418+00:00,2025-03-09 23:50:54.518252+00:00,0,0,0,8,1,0,8.345919386821134,0.0,0.0,0.0,0.0,28,84
9181453910357,13,10,2025-01-17 14:01:34.430185+00:00,2025-03-09 23:52:34.486203+00:00,0,0,0,11,2,0,8.342519325476335,0.0,0.0,0.0,0.0,28,80
9181454303573,4,3,2025-01-12 18:09:08.753466+00:00,2025-03-09 23:52:22.904653+00:00,0,0,0,3,1,0,8.42212945566095,0.0,0.0,0.0,0.0,28,84
9181454991701,4,3,2025-01-29 06:46:49.933015+00:00,2025-03-09 23:53:57.040473+00:00,0,0,0,3,1,0,8.46749751416779,0.0,0.0,0.0,0.0,28,68
9181456105813,116,20,2025-01-18 22:06:29.815659+00:00,2025-04-03 14:21:25.312800+00:00,64,19,0,21,9,3,8.561866531189938,8.356916675534544,19.0,163.98285170860166,8.630676405715876,4,78
9181456367957,80,27,2025-01-13 01:20:20.767627+00:00,2025-04-03 14:25:52.144936+00:00,26,10,0,32,10,2,8.516309661941847,8.369522090875282,10.0,83.56531150391848,8.356531150391849,4,84
9181456793941,4,3,2025-02-03 12:56:54.252745+00:00,2025-02-15 21:06:50.908877+00:00,0,0,0,3,1,0,8.264240472508076,0.0,0.0,0.0,0.0,50,63
9181457514837,4,3,2025-02-03 08:25:18.452775+00:00,2025-02-15 21:06:56.908892+00:00,0,0,0,4,0,0,8.263779657034732,0.0,0.0,0.0,0.0,50,63
9393029972309,232,43,2025-01-07 15:55:33+00:00,2025-04-06 02:37:29+00:00,117,50,0,47,5,13,5.395418654924768,5.30847686361579,50.0,274.5513834858126,5.491027669716252,1,89
9393033281877,229,45,2025-01-10 21:34:42+00:00,2025-04-06 14:24:16+00:00,115,59,0,38,6,11,5.327117811424155,5.330337312645363,68.0,364.829963012438,5.365146514888794,1,86
9393033740629,80,13,2025-01-10 21:30:43+00:00,2025-04-05 17:42:10+00:00,58,10,0,7,4,1,5.460059489578059,5.214601250330973,10.0,52.46489199406405,5.246489199406405,1,86
9393033970005,109,18,2025-01-10 21:30:43+00:00,2025-04-06 11:06:31+00:00,65,19,0,16,5,4,5.279069554961619,5.26790781093163,19.0,101.26448444977474,5.3297097078828815,1,86
9393044128085,5,4,2025-01-21 14:21:42.326602+00:00,2025-03-09 23:51:00.276579+00:00,0,0,0,3,2,0,18.407303158278363,0.0,0.0,0.0,0.0,28,76
9393050714453,145,39,2025-01-09 01:11:55.429992+00:00,2025-04-03 14:27:42.587191+00:00,53,24,0,55,8,5,18.61540843364195,18.353759231635955,24.0,450.232229024953,18.759676209373044,4,88
9393051959637,47,9,2025-01-10 17:55:30.685300+00:00,2025-04-06 01:08:04.454043+00:00,13,12,0,11,11,0,18.756713070784514,18.233276900295436,12.0,218.28245256172747,18.190204380143957,1,86
9393052352853,28,3,2025-01-08 23:36:47.782082+00:00,2025-01-19 13:40:32+00:00,22,4,0,2,0,0,17.985710299004353,17.921146953405017,4.0,71.68458781362007,17.921146953405017,78,88
9393052647765,14,5,2025-01-08 16:37:10+00:00,2025-03-16 15:52:43.242313+00:00,0,2,0,12,0,0,18.200364595516216,0.0,2.0,35.951520310351995,17.975760155175998,21,88
9393052844373,36,9,2025-01-08 23:36:50.782094+00:00,2025-02-17 13:04:03+00:00,7,9,0,12,1,7,18.061753688756028,18.085469128777866,9.0,163.35189760291644,18.150210844768495,49,88
9393053073749,5,4,2025-01-28 18:50:36.120750+00:00,2025-03-09 23:52:55.822255+00:00,0,0,0,2,3,0,18.795476822937616,0.0,0.0,0.0,0.0,28,68
9393056612693,24,19,2025-01-07 22:03:15.366564+00:00,2025-03-09 23:50:57.276527+00:00,0,0,0,21,3,0,15.592405272045236,0.0,0.0,0.0,0.0,28,89
9393057399125,13,10,2025-01-17 15:21:16.105173+00:00,2025-03-09 23:54:00.040505+00:00,0,0,0,12,1,0,15.701619336307608,0.0,0.0,0.0,0.0,28,79
9393057792341,12,10,2025-01-18 22:05:52.843743+00:00,2025-03-09 23:52:25.904710+00:00,0,0,0,11,1,0,15.676636654192192,0.0,0.0,0.0,0.0,28,78
9393065525589,142,54,2025-01-07 15:23:34.989018+00:00,2025-04-07 05:33:53.214695+00:00,44,8,0,69,13,8,15.938913387600358,16.029925190949985,12.0,193.63875682013122,16.13656306834427,0,89
9393066574165,21,15,2025-01-09 19:51:43.787934+00:00,2025-03-09 23:51:47.124725+00:00,0,0,0,16,5,0,23.47760327161531,0.0,0.0,0.0,0.0,28,87
9393069326677,10,7,2025-01-11 21:29:45.844379+00:00,2025-03-14 00:30:00.584848+00:00,0,0,0,8,2,0,15.814094548660913,0.0,0.0,0.0,0.0,24,85
9393070080341,20,14,2025-01-12 13:47:19.876048+00:00,2025-03-09 23:55:21.928372+00:00,0,0,0,18,2,0,23.384354015653688,0.0,0.0,0.0,0.0,28,85
9393072177493,74,31,2025-01-11 21:29:52.844732+00:00,2025-04-06 01:08:10.249700+00:00,18,9,0,35,10,2,15.980950480137283,15.585616665331814,9.0,141.02236812512385,15.66915201390265,1,85
9393072767317,23,20,2025-01-07 22:05:04.637420+00:00,2025-03-29 18:27:05.212604+00:00,0,0,0,21,2,0,23.532354608484535,0.0,0.0,0.0,0.0,8,89
9393087283541,182,28,2025-01-07 18:30:31.076853+00:00,2025-04-03 14:19:30.691141+00:00,124,18,0,30,9,1,17.649382812519328,17.178911905024304,18.0,308.19297268601844,17.121831815889912,4,89
9393090429269,210,46,2025-01-07 22:04:52.637409+00:00,2025-04-06 09:45:26.588138+00:00,125,22,0,53,9,1,23.771211841585682,23.444444506621632,22.0,514.0785652933578,23.367207513334446,1,89
9393093869909,82,37,2025-01-14 12:26:20.188206+00:00,2025-04-07 10:27:46.002843+00:00,21,9,0,39,9,4,17.626833366530356,18.767489505394458,9.0,157.50821081284033,17.500912312537814,0,83
9393095115093,52,37,2025-01-07 22:04:50.637396+00:00,2025-04-03 14:22:10.408995+00:00,0,0,0,44,8,0,23.72165051743227,0.0,0.0,0.0,0.0,4,89
9415711818069,22,19,2025-01-18 22:05:46.843669+00:00,2025-03-09 23:52:37.486291+00:00,0,0,0,19,3,0,15.66254701615124,0.0,0.0,0.0,0.0,28,78
9415720927573,5,3,2025-01-14 17:54:43.954777+00:00,2025-03-09 23:52:40.486309+00:00,0,0,0,3,2,0,18.240929171577005,0.0,0.0,0.0,0.0,28,82
9415723843925,29,12,2025-01-14 23:06:02.531037+00:00,2025-03-09 23:54:02.258677+00:00,4,4,0,18,1,2,18.34834422424194,18.160039379707168,4.0,72.64015751882867,18.160039379707168,28,82
9415728005461,5,4,2025-01-18 22:05:50.843728+00:00,2025-03-09 23:55:09.651782+00:00,0,0,0,4,1,0,15.822965839756389,0.0,0.0,0.0,0.0,28,78
9415728988501,6,5,2025-01-22 03:49:31.626065+00:00,2025-03-14 00:30:11.584887+00:00,0,1,0,3,2,0,15.73624773725397,0.0,1.0,15.492677507741156,15.492677507741156,24,75
9415729676629,9,6,2025-01-19 21:01:54.540275+00:00,2025-03-06 16:10:06.398794+00:00,0,0,0,9,0,0,15.678244143829936,0.0,0.0,0.0,0.0,31,77
9415731282261,4,3,2025-01-16 22:45:46.705409+00:00,2025-02-07 20:15:50.633959+00:00,0,0,0,4,0,0,15.46077298321766,0.0,0.0,0.0,0.0,58,80
9415732035925,9,6,2025-01-19 17:58:47.918782+00:00,2025-03-09 23:52:52.822226+00:00,0,0,0,5,4,0,15.773887222863712,0.0,0.0,0.0,0.0,28,77
9415771783509,8,5,2025-01-28 18:50:50.121362+00:00,2025-04-06 17:50:28.908575+00:00,0,0,0,5,3,0,8.486684901368767,0.0,0.0,0.0,0.0,0,68
9415773159765,15,9,2025-01-07 19:00:54+00:00,2025-03-09 23:51:10.829254+00:00,0,2,0,10,2,1,8.387703985859842,0.0,2.0,16.526102188873786,8.263051094436893,28,89
9415774044501,4,2,2025-02-03 17:40:52.022258+00:00,2025-03-09 23:54:56.554627+00:00,0,0,0,2,2,0,8.459184982546905,0.0,0.0,0.0,0.0,28,62
9415774929237,48,20,2025-01-13 01:16:59.131001+00:00,2025-04-03 14:23:21.604899+00:00,4,5,0,26,9,4,8.54499021778043,8.463116034977531,5.0,43.285560142262895,8.657112028452579,4,84
9415842496853,2,2,2025-01-10 23:33:04.935470+00:00,2025-02-09 18:22:19.523932+00:00,0,0,0,2,0,0,21.613726517364213,0.0,0.0,0.0,0.0,56,86
9415857733973,15,9,2025-02-03 18:08:03.010210+00:00,2025-04-05 14:15:44.280949+00:00,0,0,0,10,5,0,22.630617443559743,0.0,0.0,0.0,0.0,2,62
9415859667285,15,7,2025-01-18 22:05:48.843710+00:00,2025-04-06 01:07:58.453960+00:00,0,0,0,9,6,0,22.574134252808232,0.0,0.0,0.0,0.0,1,78
9415866450261,144,33,2025-01-08 17:10:13.777417+00:00,2025-04-06 11:00:16.712026+00:00,62,13,0,51,14,4,40.33698149963567,37.48248839343329,13.0,538.4273958795357,41.41749199073351,1,88
9415925891413,65,22,2025-01-11 21:32:19.643375+00:00,2025-04-06 01:10:17.498709+00:00,17,9,0,32,6,1,40.66939136698602,40.93119531539152,9.0,369.9631906815094,41.10702118683437,1,85
9415934771541,30,21,2025-01-07 22:04:46.637376+00:00,2025-03-25 10:25:50.658914+00:00,0,8,0,19,3,0,26.109555534762112,0.0,8.0,205.70259072428044,25.712823840535055,13,89
9415944765781,170,71,2025-01-07 18:14:13.902088+00:00,2025-04-07 10:27:31.002590+00:00,40,16,0,90,15,9,22.30203477716917,22.098824907106536,16.0,355.87863892617634,22.24241493288602,0,89
9415950205269,235,59,2025-01-07 15:23:26.898466+00:00,2025-04-06 01:07:24.990784+00:00,98,44,0,70,14,9,23.86862801588638,23.903018143286275,44.0,1051.704682263152,23.902379142344365,1,89
9415995228501,323,70,2025-01-08 08:15:28.003614+00:00,2025-03-08 14:20:42.763199+00:00,154,111,0,56,1,1,27.02736328950049,26.779046153321893,111.0,2970.162946750492,26.75822474549993,30,89
9475593503061,4,2,2025-01-09 22:25:42+00:00,2025-02-06 15:40:05.077085+00:00,0,2,0,2,0,0,2.5996659949129737,0.0,2.0,5.1435232651629885,2.5717616325814943,59,87
9475599040853,7,1,2025-01-11 13:05:44+00:00,2025-02-05 11:42:02+00:00,0,7,0,0,0,0,0.0,0.0,7.0,18.03623326746996,2.5766047524957085,61,86
9475603464533,161,18,2025-01-08 16:33:34+00:00,2025-04-05 21:52:42+00:00,105,38,0,11,4,3,2.7652947601498967,2.6751225315583684,38.0,100.01277659323107,2.631915173506081,1,88
9475604414805,1,1,2025-03-24 15:22:13.254770+00:00,2025-03-24 15:22:13.254770+00:00,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,13,13
9475609952597,164,19,2025-01-11 01:22:51+00:00,2025-04-06 14:26:18+00:00,102,36,0,11,10,5,2.6465913472169422,2.652305600077349,36.0,94.0714719012157,2.6130964417004363,1,86
9475611623765,84,9,2025-02-08 21:46:56.796202+00:00,2025-04-03 14:24:25.670706+00:00,62,14,0,3,3,2,2.6745174827581173,2.6827856276149964,14.0,36.88437826707877,2.6345984476484836,4,57
9482882285909,253,64,2025-01-07 21:27:29.164308+00:00,2025-03-08 14:24:51.681907+00:00,100,72,0,72,6,3,26.997528926419903,44.75246158508342,72.0,1927.5261567157454,26.77119662105202,30,89
9489465868629,571,98,2025-01-07 15:09:53+00:00,2025-04-04 11:05:38+00:00,287,167,0,98,13,6,27.52352843168963,27.150034389593692,167.0,4581.286606802331,27.432853932948092,3,89
9499394310485,361,71,2025-01-08 08:16:18.099726+00:00,2025-04-05 14:01:39+00:00,205,78,0,63,4,11,27.363316553887262,631.0889025924032,78.0,2119.689811557373,27.175510404581708,2,89
9503591104853,770,59,2025-01-08 17:09:32+00:00,2025-04-05 17:34:47+00:00,490,280,0,0,0,0,0.0,13.938345935277075,285.0,3912.536148577446,13.728197012552442,1,88
9503592612181,770,59,2025-01-08 17:09:32+00:00,2025-04-05 17:34:47+00:00,490,280,0,0,0,0,0.0,13.938345935277075,285.0,3912.536148577446,13.728197012552442,1,88
9503593300309,254,106,2025-01-07 21:51:58.093410+00:00,2025-04-06 13:06:21.512306+00:00,0,0,0,225,17,12,27.608854991039305,0.0,0.0,0.0,0.0,1,89
9505016185173,269,54,2025-01-08 17:10:22+00:00,2025-04-07 11:44:55+00:00,111,109,0,43,5,1,27.812691362135315,28.085359984259043,109.0,2961.924264580151,27.173617106239917,0,88
9506048999765,247,72,2025-01-08 12:10:08+00:00,2025-04-03 14:21:46.832918+00:00,69,98,0,67,11,2,27.761098137033102,27.183586780261205,98.0,2643.0305614334834,26.969699606464115,4,89
9506057093461,101,64,2025-01-07 22:04:38.651038+00:00,2025-03-29 18:31:07.350295+00:00,0,0,1,89,11,0,23.462153830166987,0.0,0.0,0.0,0.0,8,89
9506068496725,80,56,2025-01-07 22:04:42.637274+00:00,2025-03-09 23:53:18.592525+00:00,0,0,0,74,6,0,23.448169250623202,0.0,0.0,0.0,0.0,28,89
9506072232277,52,35,2025-01-08 21:37:09+00:00,2025-03-16 00:18:10.425491+00:00,0,2,1,44,5,0,23.498294085384828,0.0,2.0,47.34475282131169,23.672376410655843,22,88
9506075902293,85,34,2025-01-07 19:32:05+00:00,2025-03-16 00:17:56.451777+00:00,14,28,0,35,5,3,15.556059398694766,15.56672225154683,28.0,432.6739540834351,15.452641217265539,22,89
9506077278549,97,42,2025-01-07 21:28:08.869135+00:00,2025-03-16 00:17:41.414603+00:00,18,20,0,48,7,4,15.669740149201326,15.598629780923025,20.0,310.7197246162676,15.535986230813382,22,89
9506078720341,259,98,2025-01-09 21:03:51.019740+00:00,2025-04-06 01:08:14.192675+00:00,78,46,0,113,11,11,15.99968576605275,15.860263457791866,46.0,732.0622695105498,15.91439716327282,1,87
9508274766165,92,34,2025-01-07 16:44:33+00:00,2025-03-15 17:27:53+00:00,12,37,0,39,2,2,27.293071220929708,27.614309602777055,37.0,1000.0072881033365,27.027224002792877,22,89
9508294558037,2,2,2025-02-20 22:19:21.621984+00:00,2025-03-21 10:07:21.825393+00:00,0,0,0,2,0,0,28.61403539829086,0.0,0.0,0.0,0.0,17,45
9508295016789,35,13,2025-01-13 16:49:52.493660+00:00,2025-03-31 20:33:32.455447+00:00,7,6,0,16,5,1,28.639383245807377,27.972406105263595,6.0,168.07208115672273,28.012013526120455,6,83
9508295737685,25,12,2025-02-06 15:31:48.323483+00:00,2025-04-04 13:20:42.937063+00:00,1,6,0,12,6,0,29.17053087214947,29.381246245426247,6.0,175.70608552910954,29.284347588184925,3,59
9508296556885,68,17,2025-02-02 17:27:20.623492+00:00,2025-04-06 01:08:23.074528+00:00,27,4,0,22,11,4,29.02359152316885,29.213839957178855,4.0,117.41003592954291,29.35250898238573,1,63
9508296982869,21,3,2025-03-15 01:22:49.169083+00:00,2025-03-28 20:06:06.995815+00:00,10,4,0,3,3,1,29.38124624542625,29.381246245426247,4.0,117.41003592954291,29.35250898238573,9,23
9508297670997,18,9,2025-02-06 15:32:10.334056+00:00,2025-03-24 15:24:19.191922+00:00,9,0,0,6,3,0,28.823774010322108,29.214139643587494,0.0,0.0,0.0,13,59
9508297867605,6,4,2025-01-28 19:31:51.392999+00:00,2025-03-29 22:55:58.207903+00:00,0,0,0,3,2,1,29.012433487818658,0.0,0.0,0.0,0.0,8,68
9508303044949,1,1,2025-01-13 00:37:17.498867+00:00,2025-01-13 00:37:17.498867+00:00,0,0,0,1,0,0,25.505291579771125,0.0,0.0,0.0,0.0,84,84
9508304617813,5,2,2025-01-09 19:45:24.921778+00:00,2025-02-13 13:37:37.949041+00:00,0,0,0,4,0,1,25.827722589973867,0.0,0.0,0.0,0.0,53,87
9508305895765,1,1,2025-01-13 00:37:22.752542+00:00,2025-01-13 00:37:22.752542+00:00,0,0,0,1,0,0,25.505291579771125,0.0,0.0,0.0,0.0,84,84
9509582209365,1,1,2025-03-08 14:42:03.423705+00:00,2025-03-08 14:42:03.423705+00:00,0,0,0,1,0,0,26.979264972137678,0.0,0.0,0.0,0.0,30,30
9509592334677,6,5,2025-03-08 19:42:45.634720+00:00,2025-03-25 20:14:10.499310+00:00,0,0,0,4,2,0,29.175449289846,0.0,0.0,0.0,0.0,12,29
9509595251029,40,11,2025-01-26 11:25:53.769560+00:00,2025-04-06 01:10:02.560389+00:00,8,0,0,17,14,1,28.92517046978199,29.1221984769848,0.0,0.0,0.0,1,71
9509606392149,14,8,2025-02-07 20:10:19.143980+00:00,2025-03-29 12:42:13.095096+00:00,0,0,0,12,2,0,28.758060102316673,0.0,0.0,0.0,0.0,9,58
9509608882517,34,7,2025-01-13 16:50:00.493672+00:00,2025-03-29 18:22:09.832620+00:00,12,9,0,10,2,1,28.771626763646804,27.903142431921566,9.0,251.8146730956133,27.97940812173481,8,83
9509611995477,2,2,2025-03-14 17:13:48.429913+00:00,2025-03-24 15:25:35.457420+00:00,0,0,0,1,1,0,29.199647433253297,0.0,0.0,0.0,0.0,13,23
9509615305045,29,8,2025-01-18 21:58:18.611104+00:00,2025-04-06 01:08:20.074475+00:00,0,0,0,16,10,3,29.255686239364525,0.0,0.0,0.0,0.0,1,78
9509620941141,14,5,2025-01-26 11:26:06.769577+00:00,2025-03-24 18:31:59+00:00,1,6,0,3,4,0,28.08543383076793,29.1221984769848,6.0,174.73319086190878,29.122198476984796,13,71
9509625102677,6,5,2025-03-10 18:04:11.520937+00:00,2025-03-24 15:24:35.565912+00:00,0,0,0,3,3,0,29.283068479067122,0.0,0.0,0.0,0.0,13,27
9509636473173,2,2,2025-03-15 00:11:27.257000+00:00,2025-03-24 15:25:15.344547+00:00,0,0,0,1,1,0,29.381246245426247,0.0,0.0,0.0,0.0,13,23
9530153468245,39,9,2025-01-08 15:59:29.527713+00:00,2025-03-09 23:51:12.984415+00:00,11,7,0,15,4,2,15.71124765081197,13.39129359896166,7.0,111.46948678417769,15.92421239773967,28,88
9530155336021,46,7,2025-01-10 20:46:41+00:00,2025-03-09 23:51:16.984468+00:00,27,13,0,4,2,0,18.148658508401304,17.902789760210037,13.0,233.2380937886195,17.941391829893806,28,86
9534164664661,8,6,2025-01-08 15:59:21.527675+00:00,2025-03-09 23:51:22.118339+00:00,0,0,0,7,1,0,15.778784806975695,0.0,0.0,0.0,0.0,28,88
9534165025109,119,38,2025-01-09 12:19:13.102197+00:00,2025-04-03 14:12:09.983939+00:00,26,21,1,54,10,7,18.632584587922913,18.923950938288225,21.0,389.11105499547796,18.52909785692752,4,88
9534190354773,1,1,2025-02-09 12:29:16.215700+00:00,2025-02-09 12:29:16.215700+00:00,0,0,0,1,0,0,2.581999128317094,0.0,0.0,0.0,0.0,57,57
9534252417365,62,10,2025-01-14 23:24:09.481851+00:00,2025-04-03 14:59:35+00:00,36,16,0,4,3,3,2.895210847083753,2.6448025021677903,16.0,42.63614862960464,2.66475928935029,4,82
9534253564245,45,9,2025-01-18 22:06:08.346616+00:00,2025-04-03 14:26:08.282177+00:00,23,8,0,10,3,1,2.8611910376611585,2.591466093831374,8.0,20.768782004406464,2.596097750550808,4,78
9534254842197,71,10,2025-01-12 18:47:35+00:00,2025-04-03 14:25:50.076886+00:00,28,24,0,10,5,4,2.643530093094997,2.5906892538557993,24.0,61.9661698338654,2.581923743077725,4,84
9534257496405,100,13,2025-01-15 22:03:32.390435+00:00,2025-04-06 14:26:18+00:00,68,16,0,8,4,4,2.7809375879566467,2.6185019685657727,16.0,41.756474206299146,2.6097796378936966,1,81
9534259396949,111,14,2025-01-15 20:05:26.645545+00:00,2025-04-05 21:52:42+00:00,68,20,0,11,9,3,2.650071065950134,2.6920448708705784,20.0,53.77774548688749,2.6888872743443746,1,81
9534261526869,46,9,2025-01-21 20:39:13.123238+00:00,2025-04-03 14:21:32.326604+00:00,18,12,0,7,8,1,2.6887445954573517,2.5912247053645454,12.0,31.450985314594305,2.620915442882859,4,75
9534263820629,67,12,2025-01-08 10:23:10+00:00,2025-04-05 14:15:57.527055+00:00,34,16,0,8,6,3,3.0401792771293596,2.583186620793213,16.0,41.33170735384085,2.583231709615053,2,89
9562664304981,458,120,2025-01-07 22:40:21.813651+00:00,2025-04-03 14:21:42.832838+00:00,148,143,2,142,15,8,27.637114432031257,27.11738203077466,143.0,3865.976659210659,27.03480181266195,4,89
9562844201301,186,121,2025-01-07 22:40:16.813629+00:00,2025-03-15 17:27:53+00:00,23,12,1,145,2,3,27.015632419657095,29.06509238724924,12.0,326.34772221164644,27.195643517637205,22,89
9571788915029,12,2,2025-03-24 14:57:59.042791+00:00,2025-04-03 17:07:46+00:00,1,5,0,4,2,0,32.41333168776673,32.33069310138167,5.0,162.27588067916054,32.455176135832104,3,14
9571811164501,11,4,2025-01-27 17:12:24.165038+00:00,2025-04-03 17:07:46+00:00,1,5,0,3,2,0,36.18980881237056,25.851596287477527,5.0,129.75566411019048,25.951132822038097,3,69
9571823452501,6,3,2025-01-12 20:57:54.373267+00:00,2025-03-24 15:02:13.965722+00:00,0,0,0,3,3,0,40.77994101193878,0.0,0.0,0.0,0.0,14,84
9571826368853,6,3,2025-02-08 14:27:43.017072+00:00,2025-03-24 15:02:16.965753+00:00,0,0,0,3,3,0,31.06688812609619,0.0,0.0,0.0,0.0,14,58
9571835543893,3,3,2025-01-24 08:55:35.271473+00:00,2025-03-24 14:57:29.828750+00:00,0,0,0,2,1,0,37.92192680492484,0.0,0.0,0.0,0.0,14,73
9571838001493,2,2,2025-01-24 08:55:50.271532+00:00,2025-03-24 14:57:29.828759+00:00,0,0,0,1,1,0,41.55643968587914,0.0,0.0,0.0,0.0,14,73
9571849339221,2,2,2025-03-06 14:15:51.325859+00:00,2025-03-24 14:58:00.747348+00:00,0,0,0,1,1,0,30.116092679846503,0.0,0.0,0.0,0.0,14,32
9571852058965,1,1,2025-03-24 14:58:00.747384+00:00,2025-03-24 14:58:00.747384+00:00,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,14,14
9571853566293,1,1,2025-03-24 14:57:31.988718+00:00,2025-03-24 14:57:31.988718+00:00,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,14,14
9571854909781,5,5,2025-01-12 20:58:07.610911+00:00,2025-03-24 14:57:46.108551+00:00,0,0,0,4,1,0,41.41894438127626,0.0,0.0,0.0,0.0,14,84
9571857400149,9,4,2025-01-08 08:26:23.829852+00:00,2025-03-24 15:01:19.664731+00:00,0,0,0,4,5,0,41.30677815187773,0.0,0.0,0.0,0.0,14,89
9571858612565,3,2,2025-02-06 00:18:47.646964+00:00,2025-03-24 14:57:30.828767+00:00,0,0,0,1,2,0,29.012272503228782,0.0,0.0,0.0,0.0,14,60
9571859530069,21,3,2025-03-17 10:18:52.731835+00:00,2025-03-26 13:25:38+00:00,12,7,0,1,1,0,30.354263631675487,30.321882822738775,7.0,211.4261308856368,30.203732983662402,12,21
9571861037397,17,4,2025-01-14 23:23:38.397145+00:00,2025-04-02 16:33:51+00:00,1,6,0,6,4,0,29.79198059427354,30.285136185418846,6.0,181.46527255724055,30.244212092873425,4,82
9572593369429,179,89,2025-01-07 15:39:35.114461+00:00,2025-04-06 13:06:24.512342+00:00,5,0,0,157,12,5,27.555112932563667,26.758575658581236,0.0,0.0,0.0,1,89
9572620829013,221,21,2025-01-08 12:34:29+00:00,2025-03-26 13:32:03+00:00,129,92,0,0,0,0,0.0,13.434048675952319,92.0,1239.5449379009378,13.473314542401498,12,89
9572720345429,221,21,2025-01-08 12:34:29+00:00,2025-03-26 13:32:03+00:00,129,92,0,0,0,0,0.0,13.434048675952319,92.0,1239.5449379009378,13.473314542401498,12,89
9577440543061,17,3,2025-01-07 19:42:42+00:00,2025-01-13 15:02:29+00:00,1,16,0,0,0,0,0.0,182.45917540928556,16.0,249.63371229027132,15.602107018141957,84,89
