source_product_id,recommended_product_id,product_title,rank,hybrid_score,source,base_knn_similarity,pop_count,group_freq
gid://shopify/Product/9641400926556,gid://shopify/Product/9641402663260,Title Not Found,7,0.2542298504082834,similarity,0.2542298504082834,0.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641402532188,Title Not Found,8,0.2451013840816346,similarity,0.2451013840816346,0.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641397485916,Title Not Found,9,0.2402975187837252,similarity,0.2402975187837252,0.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641397518684,Title Not Found,10,0.2374115291776279,similarity,0.2374115291776279,0.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,11,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641397584220,Title Not Found,1,0.0857591604949673,similarity,0.0857591604949673,0.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,2,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,3,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641414754652,Title Not Found,4,0.0356217183880464,similarity,0.0356217183880464,0.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641427206492,Title Not Found,5,0.0306238226552987,similarity,0.0306238226552987,0.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641448571228,Title Not Found,6,0.0269059946316542,similarity,0.0269059946316542,0.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641448407388,Title Not Found,7,0.0262159700414317,similarity,0.0262159700414317,0.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641469018460,Title Not Found,8,0.0254113793570683,similarity,0.0254113793570683,0.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641450766684,Title Not Found,9,0.0252061740837359,similarity,0.0252061740837359,0.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641446605148,Title Not Found,10,0.0251330717262663,similarity,0.0251330717262663,0.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641446244700,Title Not Found,11,0.0250340404170536,similarity,0.0250340404170536,0.0,0.0
gid://shopify/Product/9641401254236,gid://shopify/Product/9641443656028,Title Not Found,12,0.024843138107546,similarity,0.024843138107546,0.0,0.0
