source_product_id,recommended_product_id,rank,similarity,source,product_title
gid://shopify/Product/9641433760092,gid://shopify/Product/9641441001820,2,0.557617431076683,similarity,
gid://shopify/Product/9641433760092,gid://shopify/Product/9641443492188,3,0.5570623572768963,similarity,
gid://shopify/Product/9641433760092,gid://shopify/Product/9641440969052,4,0.554535705045833,similarity,
gid://shopify/Product/9641433760092,gid://shopify/Product/9641441132892,5,0.5545357050456916,similarity,
gid://shopify/Product/9641433760092,gid://shopify/Product/9641440739676,6,0.554212777993945,similarity,
gid://shopify/Product/9641433760092,gid://shopify/Product/9641473802588,7,0.5506816764193037,similarity,
gid://shopify/Product/9641433760092,gid://shopify/Product/9641474163036,8,0.5506816764184798,similarity,
gid://shopify/Product/9641433760092,gid://shopify/Product/9641473835356,9,0.5506783785687649,similarity,
gid://shopify/Product/9641433760092,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641434743132,gid://shopify/Product/9641440117084,1,0.6134003875906495,similarity,
gid://shopify/Product/9641434743132,gid://shopify/Product/9641414033756,2,0.39562881541036005,similarity,
gid://shopify/Product/9641434743132,9641402466652,3,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641434743132,gid://shopify/Product/9641478848860,4,0.14941847594024954,similarity,
gid://shopify/Product/9641434743132,gid://shopify/Product/9641478750556,5,0.14941844113975225,similarity,
gid://shopify/Product/9641434743132,gid://shopify/Product/9641443492188,6,0.14925953637495817,similarity,
gid://shopify/Product/9641434743132,gid://shopify/Product/9641441001820,7,0.14923211186092544,similarity,
gid://shopify/Product/9641434874204,gid://shopify/Product/9641432383836,1,0.7735057810083277,similarity,
gid://shopify/Product/9641434874204,gid://shopify/Product/9641432678748,2,0.7673206443941196,similarity,
gid://shopify/Product/9641434874204,gid://shopify/Product/9641432613212,3,0.7526013705616891,similarity,
gid://shopify/Product/9641434874204,gid://shopify/Product/9641432449372,4,0.5731138355151544,similarity,
gid://shopify/Product/9641434874204,gid://shopify/Product/9641410822492,5,0.5370363802848843,similarity,
gid://shopify/Product/9641434874204,gid://shopify/Product/9641429139804,6,0.5234604305272328,similarity,
gid://shopify/Product/9641434874204,gid://shopify/Product/9641432744284,7,0.5032089838871375,similarity,
gid://shopify/Product/9641434874204,gid://shopify/Product/9641432875356,8,0.4576480624289202,similarity,
gid://shopify/Product/9641434874204,gid://shopify/Product/9641431138652,9,0.42383783867915253,similarity,
gid://shopify/Product/9641434874204,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641434939740,gid://shopify/Product/9641433432412,1,0.752616660769354,similarity,
gid://shopify/Product/9641434939740,gid://shopify/Product/9641433629020,2,0.7012065694050952,similarity,
gid://shopify/Product/9641434939740,gid://shopify/Product/9641433235804,3,0.5203025691675311,similarity,
gid://shopify/Product/9641434939740,gid://shopify/Product/9641410625884,4,0.4369594321294754,similarity,
gid://shopify/Product/9641434939740,gid://shopify/Product/9641409380700,5,0.4362265296405705,similarity,
gid://shopify/Product/9641434939740,gid://shopify/Product/9641410560348,6,0.43464818497687024,similarity,
gid://shopify/Product/9641434939740,9641402466652,7,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641434972508,9641402466652,1,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641435332956,gid://shopify/Product/9641435988316,1,0.7011246833408209,similarity,
gid://shopify/Product/9641435332956,gid://shopify/Product/9641436643676,2,0.6624086732331581,similarity,
gid://shopify/Product/9641435332956,gid://shopify/Product/9641436086620,3,0.6535664613073758,similarity,
gid://shopify/Product/9641435332956,gid://shopify/Product/9641449357660,4,0.5812675714897039,similarity,
gid://shopify/Product/9641435332956,gid://shopify/Product/9641436152156,5,0.5643389848374752,similarity,
gid://shopify/Product/9641435332956,gid://shopify/Product/9641436250460,6,0.5509169146263098,similarity,
gid://shopify/Product/9641435332956,gid://shopify/Product/9641448833372,7,0.5369743344128112,similarity,
gid://shopify/Product/9641435332956,gid://shopify/Product/9641467871580,8,0.5253361172757374,similarity,
gid://shopify/Product/9641435332956,gid://shopify/Product/9641468297564,9,0.5253361172748345,similarity,
gid://shopify/Product/9641435332956,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641435988316,gid://shopify/Product/9641435332956,1,0.7011246833408209,similarity,
gid://shopify/Product/9641435988316,gid://shopify/Product/9641436086620,2,0.666203778683826,similarity,
gid://shopify/Product/9641435988316,gid://shopify/Product/9641436643676,3,0.6008400145145859,similarity,
gid://shopify/Product/9641435988316,gid://shopify/Product/9641449357660,4,0.588451946166746,similarity,
gid://shopify/Product/9641435988316,gid://shopify/Product/9641436250460,5,0.55659003562579,similarity,
gid://shopify/Product/9641435988316,gid://shopify/Product/9641448833372,6,0.5421144688604956,similarity,
gid://shopify/Product/9641435988316,gid://shopify/Product/9641436152156,7,0.5314065762299903,similarity,
gid://shopify/Product/9641435988316,gid://shopify/Product/9641467871580,8,0.5299563744592574,similarity,
gid://shopify/Product/9641435988316,gid://shopify/Product/9641468297564,9,0.5299563744584653,similarity,
gid://shopify/Product/9641435988316,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641436086620,gid://shopify/Product/9641435988316,1,0.666203778683826,similarity,
gid://shopify/Product/9641436086620,gid://shopify/Product/9641435332956,2,0.6535664613073758,similarity,
gid://shopify/Product/9641436086620,gid://shopify/Product/9641436643676,3,0.5761860177594554,similarity,
gid://shopify/Product/9641436086620,gid://shopify/Product/9641449357660,4,0.56590329773356,similarity,
gid://shopify/Product/9641436086620,gid://shopify/Product/9641436250460,5,0.5386005218304472,similarity,
gid://shopify/Product/9641436086620,gid://shopify/Product/9641448833372,6,0.5258310003344309,similarity,
gid://shopify/Product/9641436086620,gid://shopify/Product/9641436152156,7,0.5164311316487616,similarity,
gid://shopify/Product/9641436086620,gid://shopify/Product/9641467871580,8,0.5150953506143167,similarity,
gid://shopify/Product/9641436086620,gid://shopify/Product/9641468297564,9,0.5150953506134835,similarity,
gid://shopify/Product/9641436086620,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641436152156,gid://shopify/Product/9641435332956,1,0.5643389848374752,similarity,
gid://shopify/Product/9641436152156,gid://shopify/Product/9641435988316,2,0.5314065762299903,similarity,
gid://shopify/Product/9641436152156,gid://shopify/Product/9641436643676,3,0.530437622498895,similarity,
gid://shopify/Product/9641436152156,gid://shopify/Product/9641436086620,4,0.5164311316487616,similarity,
gid://shopify/Product/9641436152156,gid://shopify/Product/9641449357660,5,0.4948068059352437,similarity,
gid://shopify/Product/9641436152156,gid://shopify/Product/9641436250460,6,0.47849270973529806,similarity,
gid://shopify/Product/9641436152156,gid://shopify/Product/9641448833372,7,0.47041662653300237,similarity,
gid://shopify/Product/9641436152156,gid://shopify/Product/9641467871580,8,0.46346832820930883,similarity,
gid://shopify/Product/9641436152156,gid://shopify/Product/9641468297564,9,0.46346832820884476,similarity,
gid://shopify/Product/9641436152156,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641436250460,gid://shopify/Product/9641435988316,1,0.55659003562579,similarity,
gid://shopify/Product/9641436250460,gid://shopify/Product/9641435332956,2,0.5509169146263098,similarity,
gid://shopify/Product/9641436250460,gid://shopify/Product/9641436086620,3,0.5386005218304472,similarity,
gid://shopify/Product/9641436250460,gid://shopify/Product/9641436643676,4,0.5199920077640485,similarity,
gid://shopify/Product/9641436250460,gid://shopify/Product/9641449357660,5,0.5132297912101708,similarity,
gid://shopify/Product/9641436250460,gid://shopify/Product/9641448833372,6,0.4853492266145106,similarity,
gid://shopify/Product/9641436250460,gid://shopify/Product/9641436152156,7,0.47849270973529806,similarity,
gid://shopify/Product/9641436250460,gid://shopify/Product/9641467871580,8,0.47750630717686837,similarity,
gid://shopify/Product/9641436250460,gid://shopify/Product/9641468297564,9,0.47750630717634723,similarity,
gid://shopify/Product/9641436250460,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641436545372,gid://shopify/Product/9641436643676,1,0.5482193276673977,similarity,
gid://shopify/Product/9641436545372,gid://shopify/Product/9641435988316,2,0.5226409142845041,similarity,
gid://shopify/Product/9641436545372,gid://shopify/Product/9641435332956,3,0.5182272461477178,similarity,
gid://shopify/Product/9641436545372,gid://shopify/Product/9641448833372,4,0.5100631868379368,similarity,
gid://shopify/Product/9641436545372,gid://shopify/Product/9641436086620,5,0.5085738023189198,similarity,
gid://shopify/Product/9641436545372,gid://shopify/Product/9641467871580,6,0.5003446936241689,similarity,
gid://shopify/Product/9641436545372,gid://shopify/Product/9641468297564,7,0.500344693623542,similarity,
gid://shopify/Product/9641436545372,gid://shopify/Product/9641468428636,8,0.5003404881725525,similarity,
gid://shopify/Product/9641436545372,gid://shopify/Product/9641468690780,9,0.5003404881721535,similarity,
gid://shopify/Product/9641436545372,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641436610908,gid://shopify/Product/9641419112796,1,0.5224832315722538,similarity,
gid://shopify/Product/9641436610908,gid://shopify/Product/9641436643676,2,0.4255812552656273,similarity,
gid://shopify/Product/9641436610908,gid://shopify/Product/9641435988316,3,0.41522356618657874,similarity,
gid://shopify/Product/9641436610908,gid://shopify/Product/9641435332956,4,0.4133040117327152,similarity,
gid://shopify/Product/9641436610908,gid://shopify/Product/9641467412828,5,0.41130709541266874,similarity,
gid://shopify/Product/9641436610908,gid://shopify/Product/9641467576668,6,0.4112703929770856,similarity,
gid://shopify/Product/9641436610908,gid://shopify/Product/9641466921308,7,0.4112367523217243,similarity,
gid://shopify/Product/9641436610908,gid://shopify/Product/9641467117916,8,0.4112367523215364,similarity,
gid://shopify/Product/9641436610908,gid://shopify/Product/9641467380060,9,0.41123160642769274,similarity,
gid://shopify/Product/9641436610908,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641436643676,gid://shopify/Product/9641435332956,1,0.6624086732331581,similarity,
gid://shopify/Product/9641436643676,gid://shopify/Product/9641435988316,2,0.6008400145145859,similarity,
gid://shopify/Product/9641436643676,gid://shopify/Product/9641448833372,3,0.5899859322282425,similarity,
gid://shopify/Product/9641436643676,gid://shopify/Product/9641436086620,4,0.5761860177594554,similarity,
gid://shopify/Product/9641436643676,gid://shopify/Product/9641466921308,5,0.5723963192870405,similarity,
gid://shopify/Product/9641436643676,gid://shopify/Product/9641467117916,6,0.5723963192863424,similarity,
gid://shopify/Product/9641436643676,gid://shopify/Product/9641468756316,7,0.5723863594472036,similarity,
gid://shopify/Product/9641436643676,gid://shopify/Product/9641468428636,8,0.5723824681137156,similarity,
gid://shopify/Product/9641436643676,gid://shopify/Product/9641468690780,9,0.5723824681128182,similarity,
gid://shopify/Product/9641436643676,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641437331804,gid://shopify/Product/9641437790556,1,0.7425823028598599,similarity,
gid://shopify/Product/9641437331804,gid://shopify/Product/9641437528412,2,0.7351797914963986,similarity,
gid://shopify/Product/9641437331804,gid://shopify/Product/9641470656860,3,0.4664544921129618,similarity,
gid://shopify/Product/9641437331804,gid://shopify/Product/9641438806364,4,0.4048747908481972,similarity,
gid://shopify/Product/9641437331804,gid://shopify/Product/9641405972828,5,0.39926915794790524,similarity,
gid://shopify/Product/9641437331804,gid://shopify/Product/9641406955868,6,0.39925411627804225,similarity,
gid://shopify/Product/9641437331804,gid://shopify/Product/9641406202204,7,0.395320200894804,similarity,
gid://shopify/Product/9641437331804,9641402466652,8,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641437528412,gid://shopify/Product/9641437331804,1,0.7351797914963986,similarity,
gid://shopify/Product/9641437528412,gid://shopify/Product/9641437790556,2,0.7257682878024077,similarity,
gid://shopify/Product/9641437528412,gid://shopify/Product/9641470656860,3,0.4643236912047666,similarity,
gid://shopify/Product/9641437528412,gid://shopify/Product/9641406955868,4,0.39809312886152215,similarity,
gid://shopify/Product/9641437528412,gid://shopify/Product/9641405972828,5,0.39807824883400617,similarity,
gid://shopify/Product/9641437528412,gid://shopify/Product/9641438806364,6,0.39787605980606333,similarity,
gid://shopify/Product/9641437528412,gid://shopify/Product/9641406202204,7,0.3941788231607028,similarity,
gid://shopify/Product/9641437528412,9641402466652,8,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641437790556,gid://shopify/Product/9641437331804,1,0.7425823028598599,similarity,
gid://shopify/Product/9641437790556,gid://shopify/Product/9641437528412,2,0.7257682878024077,similarity,
gid://shopify/Product/9641437790556,gid://shopify/Product/9641470656860,3,0.46522263099680894,similarity,
gid://shopify/Product/9641437790556,gid://shopify/Product/9641405972828,4,0.39858165271832385,similarity,
gid://shopify/Product/9641437790556,gid://shopify/Product/9641406955868,5,0.3985667057167135,similarity,
gid://shopify/Product/9641437790556,gid://shopify/Product/9641438806364,6,0.398371066673717,similarity,
gid://shopify/Product/9641437790556,gid://shopify/Product/9641406202204,7,0.394657191240013,similarity,
gid://shopify/Product/9641437790556,9641402466652,8,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641438118236,gid://shopify/Product/9641438216540,1,0.5715646042235079,similarity,
gid://shopify/Product/9641438118236,gid://shopify/Product/9641469935964,2,0.4480038941141812,similarity,
gid://shopify/Product/9641438118236,gid://shopify/Product/9641469051228,3,0.4390138610884837,similarity,
gid://shopify/Product/9641438118236,gid://shopify/Product/9641469739356,4,0.4226838781198876,similarity,
gid://shopify/Product/9641438118236,gid://shopify/Product/9641470263644,5,0.42268387811959024,similarity,
gid://shopify/Product/9641438118236,gid://shopify/Product/9641469346140,6,0.41603721244072883,similarity,
gid://shopify/Product/9641438118236,gid://shopify/Product/9641469280604,7,0.4160372124406727,similarity,
gid://shopify/Product/9641438118236,gid://shopify/Product/9641469018460,8,0.41592893812898313,similarity,
gid://shopify/Product/9641438118236,gid://shopify/Product/9641472426332,9,0.39838996507631813,similarity,
gid://shopify/Product/9641438118236,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641438216540,gid://shopify/Product/9641438118236,1,0.5715646042235079,similarity,
gid://shopify/Product/9641438216540,gid://shopify/Product/9641469935964,2,0.5055913893364461,similarity,
gid://shopify/Product/9641438216540,gid://shopify/Product/9641469051228,3,0.48752801628118114,similarity,
gid://shopify/Product/9641438216540,gid://shopify/Product/9641469739356,4,0.46698853088268866,similarity,
gid://shopify/Product/9641438216540,gid://shopify/Product/9641470263644,5,0.46698853088225434,similarity,
gid://shopify/Product/9641438216540,gid://shopify/Product/9641469346140,6,0.45442693532227013,similarity,
gid://shopify/Product/9641438216540,gid://shopify/Product/9641469280604,7,0.4544208304470219,similarity,
gid://shopify/Product/9641438216540,gid://shopify/Product/9641469018460,8,0.4542424017892064,similarity,
gid://shopify/Product/9641438216540,gid://shopify/Product/9641472196956,9,0.4327839883138722,similarity,
gid://shopify/Product/9641438216540,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641438806364,gid://shopify/Product/9641437331804,1,0.4048747908481972,similarity,
gid://shopify/Product/9641438806364,gid://shopify/Product/9641437790556,2,0.398371066673717,similarity,
gid://shopify/Product/9641438806364,gid://shopify/Product/9641437528412,3,0.39787605980606333,similarity,
gid://shopify/Product/9641438806364,gid://shopify/Product/9641470656860,4,0.38262934017408196,similarity,
gid://shopify/Product/9641438806364,gid://shopify/Product/9641405972828,5,0.35065291450551156,similarity,
gid://shopify/Product/9641438806364,gid://shopify/Product/9641406955868,6,0.35064820121961127,similarity,
gid://shopify/Product/9641438806364,gid://shopify/Product/9641406202204,7,0.34816545698937823,similarity,
gid://shopify/Product/9641438806364,9641402466652,8,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641440117084,gid://shopify/Product/9641434743132,1,0.6134003875906495,similarity,
gid://shopify/Product/9641440117084,gid://shopify/Product/9641414033756,2,0.40898826277408595,similarity,
gid://shopify/Product/9641440117084,9641402466652,3,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641440117084,gid://shopify/Product/9641478848860,4,0.14887549349953125,similarity,
gid://shopify/Product/9641440117084,gid://shopify/Product/9641478750556,5,0.1488754590990081,similarity,
gid://shopify/Product/9641440117084,gid://shopify/Product/9641441132892,6,0.1487244027675169,similarity,
gid://shopify/Product/9641440117084,gid://shopify/Product/9641440739676,7,0.14872043177303995,similarity,
gid://shopify/Product/9641440280924,gid://shopify/Product/9641440543068,1,0.7118477753920118,similarity,
gid://shopify/Product/9641440280924,gid://shopify/Product/9641443492188,2,0.4892083740653112,similarity,
gid://shopify/Product/9641440280924,gid://shopify/Product/9641474621788,3,0.47824491714877976,similarity,
gid://shopify/Product/9641440280924,gid://shopify/Product/9641473179996,4,0.47824305690722585,similarity,
gid://shopify/Product/9641440280924,gid://shopify/Product/9641473311068,5,0.4782430569069398,similarity,
gid://shopify/Product/9641440280924,gid://shopify/Product/9641474457948,6,0.4782430569054204,similarity,
gid://shopify/Product/9641440280924,gid://shopify/Product/9641473081692,7,0.47823747634694386,similarity,
gid://shopify/Product/9641440280924,gid://shopify/Product/9641473376604,8,0.4782361970482135,similarity,
gid://shopify/Product/9641440280924,gid://shopify/Product/9641473573212,9,0.47823619704790366,similarity,
gid://shopify/Product/9641440280924,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641440543068,gid://shopify/Product/9641440280924,1,0.7118477753920118,similarity,
gid://shopify/Product/9641440543068,gid://shopify/Product/9641443492188,2,0.4782961740909616,similarity,
gid://shopify/Product/9641440543068,gid://shopify/Product/9641474621788,3,0.4682322610267532,similarity,
gid://shopify/Product/9641440543068,gid://shopify/Product/9641473179996,4,0.4682305480668973,similarity,
gid://shopify/Product/9641440543068,gid://shopify/Product/9641473311068,5,0.4682305480666559,similarity,
gid://shopify/Product/9641440543068,gid://shopify/Product/9641474457948,6,0.4682305480652569,similarity,
gid://shopify/Product/9641440543068,gid://shopify/Product/9641473081692,7,0.46822540932809126,similarity,
gid://shopify/Product/9641440543068,gid://shopify/Product/9641473376604,8,0.468224231311161,similarity,
gid://shopify/Product/9641440543068,gid://shopify/Product/9641473573212,9,0.4682242313108757,similarity,
gid://shopify/Product/9641440543068,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641440739676,gid://shopify/Product/9641441001820,1,0.730941309324524,similarity,
gid://shopify/Product/9641440739676,gid://shopify/Product/9641440969052,2,0.7195295248625012,similarity,
gid://shopify/Product/9641440739676,gid://shopify/Product/9641443492188,3,0.5571311274260277,similarity,
gid://shopify/Product/9641440739676,gid://shopify/Product/9641433760092,4,0.554212777993945,similarity,
gid://shopify/Product/9641440739676,gid://shopify/Product/14837931376988,5,0.5508328984756639,similarity,
gid://shopify/Product/9641440739676,gid://shopify/Product/14837931802972,6,0.5508328702597265,similarity,
gid://shopify/Product/9641440739676,gid://shopify/Product/14837932425564,7,0.5508328457239702,similarity,
gid://shopify/Product/9641440739676,gid://shopify/Product/9641474621788,8,0.5508139585461292,similarity,
gid://shopify/Product/9641440739676,gid://shopify/Product/14837930525020,9,0.5508132181803719,similarity,
gid://shopify/Product/9641440739676,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641440969052,gid://shopify/Product/9641441001820,1,0.7307956957670344,similarity,
gid://shopify/Product/9641440969052,gid://shopify/Product/9641441132892,2,0.7196319514114335,similarity,
gid://shopify/Product/9641440969052,gid://shopify/Product/9641440739676,3,0.7195295248625012,similarity,
gid://shopify/Product/9641440969052,gid://shopify/Product/9641433661788,4,0.5819978259306322,similarity,
gid://shopify/Product/9641440969052,gid://shopify/Product/9641443492188,5,0.5571903680717225,similarity,
gid://shopify/Product/9641440969052,gid://shopify/Product/9641433760092,6,0.554535705045833,similarity,
gid://shopify/Product/9641440969052,gid://shopify/Product/14837931376988,7,0.5508871861135267,similarity,
gid://shopify/Product/9641440969052,gid://shopify/Product/14837931802972,8,0.5508871578859191,similarity,
gid://shopify/Product/9641440969052,gid://shopify/Product/14837932425564,9,0.5508871333399408,similarity,
gid://shopify/Product/9641440969052,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641441001820,gid://shopify/Product/9641440739676,1,0.730941309324524,similarity,
gid://shopify/Product/9641441001820,gid://shopify/Product/9641440969052,2,0.7307956957670344,similarity,
gid://shopify/Product/9641441001820,gid://shopify/Product/9641441132892,3,0.7307956957669933,similarity,
gid://shopify/Product/9641441001820,gid://shopify/Product/9641443492188,4,0.5603360118860622,similarity,
gid://shopify/Product/9641441001820,gid://shopify/Product/9641433760092,5,0.557617431076683,similarity,
gid://shopify/Product/9641441001820,gid://shopify/Product/14837931376988,6,0.5538830374557742,similarity,
gid://shopify/Product/9641441001820,gid://shopify/Product/14837931802972,7,0.5538830085724207,similarity,
gid://shopify/Product/9641441001820,gid://shopify/Product/14837932425564,8,0.5538829834563043,similarity,
gid://shopify/Product/9641441001820,gid://shopify/Product/14837930525020,9,0.5538755645567593,similarity,
gid://shopify/Product/9641441001820,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641441132892,gid://shopify/Product/9641441001820,1,0.7307956957669933,similarity,
gid://shopify/Product/9641441132892,gid://shopify/Product/9641440969052,2,0.7196319514114335,similarity,
gid://shopify/Product/9641441132892,gid://shopify/Product/9641443492188,3,0.5571903680717558,similarity,
gid://shopify/Product/9641441132892,gid://shopify/Product/9641433760092,4,0.5545357050456916,similarity,
gid://shopify/Product/9641441132892,gid://shopify/Product/14837931376988,5,0.5508871897953739,similarity,
gid://shopify/Product/9641441132892,gid://shopify/Product/14837931802972,6,0.5508871615677654,similarity,
gid://shopify/Product/9641441132892,gid://shopify/Product/14837932425564,7,0.5508871370218288,similarity,
gid://shopify/Product/9641441132892,gid://shopify/Product/14837930525020,8,0.5508798865397991,similarity,
gid://shopify/Product/9641441132892,gid://shopify/Product/14837930623324,9,0.5508798619964915,similarity,
gid://shopify/Product/9641441132892,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641441231196,gid://shopify/Product/9641442050396,1,0.5800850170123814,similarity,
gid://shopify/Product/9641441231196,gid://shopify/Product/9641442607452,2,0.5800850170122626,similarity,
gid://shopify/Product/9641441231196,gid://shopify/Product/9641408495964,3,0.5098278064927786,similarity,
gid://shopify/Product/9641441231196,gid://shopify/Product/9641441722716,4,0.5069680856359587,similarity,
gid://shopify/Product/9641441231196,gid://shopify/Product/9641442247004,5,0.5067225451923801,similarity,
gid://shopify/Product/9641441231196,gid://shopify/Product/9641442378076,6,0.5067202047169587,similarity,
gid://shopify/Product/9641441231196,gid://shopify/Product/9641408627036,7,0.5050236822854692,similarity,
gid://shopify/Product/9641441231196,gid://shopify/Product/9641443492188,8,0.5029369742411052,similarity,
gid://shopify/Product/9641441231196,gid://shopify/Product/9641450963292,9,0.48698157041608964,similarity,
gid://shopify/Product/9641441231196,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641441722716,gid://shopify/Product/9641441231196,1,0.5069680856359587,similarity,
gid://shopify/Product/9641441722716,gid://shopify/Product/9641442247004,2,0.4943198444323063,similarity,
gid://shopify/Product/9641441722716,gid://shopify/Product/9641442378076,3,0.49431772493320825,similarity,
gid://shopify/Product/9641441722716,gid://shopify/Product/9641409511772,4,0.46072379840326333,similarity,
gid://shopify/Product/9641441722716,gid://shopify/Product/9641409020252,5,0.4574833844143083,similarity,
gid://shopify/Product/9641441722716,gid://shopify/Product/9641442050396,6,0.45203946890142666,similarity,
gid://shopify/Product/9641441722716,gid://shopify/Product/9641442607452,7,0.45203946890140273,similarity,
gid://shopify/Product/9641441722716,gid://shopify/Product/9641443492188,8,0.449971895594477,similarity,
gid://shopify/Product/9641441722716,gid://shopify/Product/9641450963292,9,0.43919798086676215,similarity,
gid://shopify/Product/9641441722716,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641442050396,gid://shopify/Product/9641408495964,1,0.6124539765563151,similarity,
gid://shopify/Product/9641442050396,gid://shopify/Product/9641442378076,2,0.6058410512044692,similarity,
gid://shopify/Product/9641442050396,gid://shopify/Product/9641442247004,3,0.6058360452688126,similarity,
gid://shopify/Product/9641442050396,gid://shopify/Product/9641408627036,4,0.6021262810925264,similarity,
gid://shopify/Product/9641442050396,gid://shopify/Product/9641443492188,5,0.5981669614439888,similarity,
gid://shopify/Product/9641442050396,gid://shopify/Product/9641441231196,6,0.5800850170123814,similarity,
gid://shopify/Product/9641442050396,gid://shopify/Product/9641450963292,7,0.5665784070512447,similarity,
gid://shopify/Product/9641442050396,gid://shopify/Product/9641450766684,8,0.5663440317774564,similarity,
gid://shopify/Product/9641442050396,gid://shopify/Product/9641450471772,9,0.5606938347407473,similarity,
gid://shopify/Product/9641442050396,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641442247004,gid://shopify/Product/9641409511772,1,0.6374155450091417,similarity,
gid://shopify/Product/9641442247004,gid://shopify/Product/9641409020252,2,0.6250650502345617,similarity,
gid://shopify/Product/9641442247004,gid://shopify/Product/9641442050396,3,0.6058360452688126,similarity,
gid://shopify/Product/9641442247004,gid://shopify/Product/9641442607452,4,0.6058360452687966,similarity,
gid://shopify/Product/9641442247004,gid://shopify/Product/9641443492188,5,0.5994505467984902,similarity,
gid://shopify/Product/9641442247004,gid://shopify/Product/9641450963292,6,0.5668985359332378,similarity,
gid://shopify/Product/9641442247004,gid://shopify/Product/9641450766684,7,0.5665965397104508,similarity,
gid://shopify/Product/9641442247004,gid://shopify/Product/9641450471772,8,0.560893349491211,similarity,
gid://shopify/Product/9641442247004,gid://shopify/Product/9641450111324,9,0.5608755215973893,similarity,
gid://shopify/Product/9641442247004,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641442378076,gid://shopify/Product/9641409511772,1,0.6374092072269968,similarity,
gid://shopify/Product/9641442378076,gid://shopify/Product/9641409020252,2,0.6250592706161311,similarity,
gid://shopify/Product/9641442378076,gid://shopify/Product/9641442607452,3,0.6058410512045174,similarity,
gid://shopify/Product/9641442378076,gid://shopify/Product/9641442050396,4,0.6058410512044692,similarity,
gid://shopify/Product/9641442378076,gid://shopify/Product/9641443492188,5,0.599436231823861,similarity,
gid://shopify/Product/9641442378076,gid://shopify/Product/9641450963292,6,0.566894803355392,similarity,
gid://shopify/Product/9641442378076,gid://shopify/Product/9641450766684,7,0.5666598641768823,similarity,
gid://shopify/Product/9641442378076,gid://shopify/Product/9641450471772,8,0.5609040473914673,similarity,
gid://shopify/Product/9641442378076,gid://shopify/Product/9641450111324,9,0.560893349491725,similarity,
gid://shopify/Product/9641442378076,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641442607452,gid://shopify/Product/9641408495964,1,0.612453976552996,similarity,
gid://shopify/Product/9641442607452,gid://shopify/Product/9641442378076,2,0.6058410512045174,similarity,
gid://shopify/Product/9641442607452,gid://shopify/Product/9641442247004,3,0.6058360452687966,similarity,
gid://shopify/Product/9641442607452,gid://shopify/Product/9641408627036,4,0.6021262810895167,similarity,
gid://shopify/Product/9641442607452,gid://shopify/Product/9641443492188,5,0.5981669614441553,similarity,
gid://shopify/Product/9641442607452,gid://shopify/Product/9641441231196,6,0.5800850170122626,similarity,
gid://shopify/Product/9641442607452,gid://shopify/Product/9641450963292,7,0.5665784070519007,similarity,
gid://shopify/Product/9641442607452,gid://shopify/Product/9641450766684,8,0.5663440317781111,similarity,
