feature_name,source
description_prender,TF-IDF from product descriptions
description_prender cabelo,TF-IDF from product descriptions
description_preservar,TF-IDF from product descriptions
description_preservar durabilidade,TF-IDF from product descriptions
description_preto,TF-IDF from product descriptions
description_preto com,TF-IDF from product descriptions
description_preto liso,TF-IDF from product descriptions
description_preto texturado,TF-IDF from product descriptions
description_primas,TF-IDF from product descriptions
description_primas coleções,TF-IDF from product descriptions
description_primas forma,TF-IDF from product descriptions
description_products,TF-IDF from product descriptions
description_products sleepwear,TF-IDF from product descriptions
description_produção,TF-IDF from product descriptions
description_produção entrega,TF-IDF from product descriptions
description_promover,TF-IDF from product descriptions
description_promover sustentabilidade,TF-IDF from product descriptions
description_promoção,TF-IDF from product descriptions
description_promoção 24,TF-IDF from product descriptions
description_proporciona,TF-IDF from product descriptions
description_proporciona fácil,TF-IDF from product descriptions
description_propostas,TF-IDF from product descriptions
description_propostas para,TF-IDF from product descriptions
description_quaisquer,TF-IDF from product descriptions
description_quaisquer bolas,TF-IDF from product descriptions
description_que,TF-IDF from product descriptions
description_que proporciona,TF-IDF from product descriptions
description_racha,TF-IDF from product descriptions
description_racha lateral,TF-IDF from product descriptions
description_redonda,TF-IDF from product descriptions
description_redonda com,TF-IDF from product descriptions
description_redonda material,TF-IDF from product descriptions
description_redondo,TF-IDF from product descriptions
description_redondo com,TF-IDF from product descriptions
description_regular,TF-IDF from product descriptions
description_regular ajustável,TF-IDF from product descriptions
description_regular com,TF-IDF from product descriptions
description_regular fit,TF-IDF from product descriptions
description_regular tanga,TF-IDF from product descriptions
description_reguláveis,TF-IDF from product descriptions
description_reguláveis aperta,TF-IDF from product descriptions
description_reguláveis apertar,TF-IDF from product descriptions
description_reguláveis com,TF-IDF from product descriptions
description_reguláveis copas,TF-IDF from product descriptions
description_reguláveis cruzar,TF-IDF from product descriptions
description_reguláveis disponível,TF-IDF from product descriptions
description_reguláveis está,TF-IDF from product descriptions
description_reguláveis fecho,TF-IDF from product descriptions
description_regulável,TF-IDF from product descriptions
description_regulável com,TF-IDF from product descriptions
description_regulável na,TF-IDF from product descriptions
description_renda,TF-IDF from product descriptions
description_rendada,TF-IDF from product descriptions
description_rendada em,TF-IDF from product descriptions
description_reversível,TF-IDF from product descriptions
description_reversível em,TF-IDF from product descriptions
description_rj,TF-IDF from product descriptions
description_rj collection,TF-IDF from product descriptions
description_robe,TF-IDF from product descriptions
description_robe mixed,TF-IDF from product descriptions
description_rolinho,TF-IDF from product descriptions
description_rolinho com,TF-IDF from product descriptions
description_rosa,TF-IDF from product descriptions
description_rosa com,TF-IDF from product descriptions
description_rosa na,TF-IDF from product descriptions
description_rosa texturado,TF-IDF from product descriptions
description_rosa verde,TF-IDF from product descriptions
description_roxo,TF-IDF from product descriptions
description_saia,TF-IDF from product descriptions
description_saia calção,TF-IDF from product descriptions
description_saia com,TF-IDF from product descriptions
description_satin,TF-IDF from product descriptions
description_satin pajama,TF-IDF from product descriptions
description_satin robe,TF-IDF from product descriptions
description_se,TF-IDF from product descriptions
description_se tote,TF-IDF from product descriptions
description_seco,TF-IDF from product descriptions
description_seco em,TF-IDF from product descriptions
description_seco texturado,TF-IDF from product descriptions
description_seda,TF-IDF from product descriptions
description_seda almofadada,TF-IDF from product descriptions
description_seguida,TF-IDF from product descriptions
description_seguida cores,TF-IDF from product descriptions
description_sem,TF-IDF from product descriptions
description_sem copas,TF-IDF from product descriptions
description_semanas,TF-IDF from product descriptions
description_semanas biquíni,TF-IDF from product descriptions
description_separately,TF-IDF from product descriptions
description_separately portugal,TF-IDF from product descriptions
description_seu,TF-IDF from product descriptions
description_seu melhor,TF-IDF from product descriptions
description_shirt,TF-IDF from product descriptions
description_shirt christmas,TF-IDF from product descriptions
description_shirt gola,TF-IDF from product descriptions
description_si,TF-IDF from product descriptions
description_sleepwear,TF-IDF from product descriptions
description_sleepwear collection,TF-IDF from product descriptions
description_sleepwear fall,TF-IDF from product descriptions
description_sleepwear winter,TF-IDF from product descriptions
description_soft,TF-IDF from product descriptions
description_soft feel,TF-IDF from product descriptions
description_soft finish,TF-IDF from product descriptions
description_soft touch,TF-IDF from product descriptions
description_soutien,TF-IDF from product descriptions
description_spring,TF-IDF from product descriptions
description_spring summer,TF-IDF from product descriptions
description_ss,TF-IDF from product descriptions
description_ss 23,TF-IDF from product descriptions
description_ss 24,TF-IDF from product descriptions
description_subida,TF-IDF from product descriptions
description_subida com,TF-IDF from product descriptions
description_summer,TF-IDF from product descriptions
description_summer 2023,TF-IDF from product descriptions
description_sustentabilidade,TF-IDF from product descriptions
description_sustentabilidade disponível,TF-IDF from product descriptions
description_sustentabilidade triangular,TF-IDF from product descriptions
description_sustentável,TF-IDF from product descriptions
description_sustentável algodão,TF-IDF from product descriptions
description_sweatshirt,TF-IDF from product descriptions
description_sweatshirt em,TF-IDF from product descriptions
description_sweatshirt gola,TF-IDF from product descriptions
description_tamanho,TF-IDF from product descriptions
description_tamanho equivalente,TF-IDF from product descriptions
description_tamanho formato,TF-IDF from product descriptions
description_tamanho lave,TF-IDF from product descriptions
description_tamanho luxuriously,TF-IDF from product descriptions
description_tamanho modelo,TF-IDF from product descriptions
description_tamanho soft,TF-IDF from product descriptions
description_tamanho xs,TF-IDF from product descriptions
description_tamanho único,TF-IDF from product descriptions
description_tamanhos,TF-IDF from product descriptions
description_tamanhos 12,TF-IDF from product descriptions
description_tamanhos 12meses,TF-IDF from product descriptions
description_tamanhos modelo,TF-IDF from product descriptions
description_tamanhos xs,TF-IDF from product descriptions
description_tanga,TF-IDF from product descriptions
description_tanga disponível,TF-IDF from product descriptions
description_tanga hardware,TF-IDF from product descriptions
description_tapa,TF-IDF from product descriptions
description_tapa fralda,TF-IDF from product descriptions
description_tecido,TF-IDF from product descriptions
description_tecido acolchoado,TF-IDF from product descriptions
description_tecido leve,TF-IDF from product descriptions
description_tem,TF-IDF from product descriptions
description_tem copas,TF-IDF from product descriptions
description_tempo,TF-IDF from product descriptions
description_tempo que,TF-IDF from product descriptions
description_texturado,TF-IDF from product descriptions
description_texturado aproveitamento,TF-IDF from product descriptions
description_texturado com,TF-IDF from product descriptions
description_texturado lavanda,TF-IDF from product descriptions
description_tiras,TF-IDF from product descriptions
description_tiras na,TF-IDF from product descriptions
description_tons,TF-IDF from product descriptions
description_toque,TF-IDF from product descriptions
description_toque logótipo,TF-IDF from product descriptions
description_tornozelo,TF-IDF from product descriptions
description_tornozelo material,TF-IDF from product descriptions
description_tote,TF-IDF from product descriptions
description_tote bag,TF-IDF from product descriptions
description_tote ficar,TF-IDF from product descriptions
description_touch,TF-IDF from product descriptions
description_touch com,TF-IDF from product descriptions
description_touch comprido,TF-IDF from product descriptions
description_touch decote,TF-IDF from product descriptions
description_touch tecido,TF-IDF from product descriptions
description_touch uma,TF-IDF from product descriptions
description_traseira,TF-IDF from product descriptions
description_traseira mais,TF-IDF from product descriptions
description_triangular,TF-IDF from product descriptions
description_triangular com,TF-IDF from product descriptions
description_triangular sem,TF-IDF from product descriptions
description_triquíni,TF-IDF from product descriptions
description_tule,TF-IDF from product descriptions
description_ténis,TF-IDF from product descriptions
description_ténis guardadas,TF-IDF from product descriptions
description_um,TF-IDF from product descriptions
description_uma,TF-IDF from product descriptions
description_uma alça,TF-IDF from product descriptions
description_uma palmeira,TF-IDF from product descriptions
description_utilizar,TF-IDF from product descriptions
description_utilizar tamanho,TF-IDF from product descriptions
description_verde,TF-IDF from product descriptions
description_verde branco,TF-IDF from product descriptions
description_verde com,TF-IDF from product descriptions
description_verde hardware,TF-IDF from product descriptions
description_verde seco,TF-IDF from product descriptions
description_veste,TF-IDF from product descriptions
description_veste oversized,TF-IDF from product descriptions
description_vestido,TF-IDF from product descriptions
description_vestido comprido,TF-IDF from product descriptions
description_wash,TF-IDF from product descriptions
description_wash inside,TF-IDF from product descriptions
description_wide,TF-IDF from product descriptions
description_wide leg,TF-IDF from product descriptions
description_winter,TF-IDF from product descriptions
description_winter 2020,TF-IDF from product descriptions
description_winter 2022,TF-IDF from product descriptions
description_winter 2023,TF-IDF from product descriptions
description_winter 2024,TF-IDF from product descriptions
description_winter 22,TF-IDF from product descriptions
description_winter 23,TF-IDF from product descriptions
description_winter 24,TF-IDF from product descriptions
description_xl,TF-IDF from product descriptions
description_xl modelo,TF-IDF from product descriptions
description_xs,TF-IDF from product descriptions
description_xs material,TF-IDF from product descriptions
description_xs modelo,TF-IDF from product descriptions
description_xs xl,TF-IDF from product descriptions
description_zipper,TF-IDF from product descriptions
description_zipper mangas,TF-IDF from product descriptions
description_único,TF-IDF from product descriptions
description_único 15x15cm,TF-IDF from product descriptions
description_único 70x70cm,TF-IDF from product descriptions
description_único cores,TF-IDF from product descriptions
description_único dimensões,TF-IDF from product descriptions
description_único soft,TF-IDF from product descriptions
